Zerg_Hive 1074; Zerg_Opening unknown; Zerg_Spawning_Pool 125; Zerg_Extractor 263; Zerg_Creep_Colony 180; Zerg_Evolution_Chamber 526; Zerg_Queens_Nest 872; Zerg_Sunken_Colony 221; Zerg_Spore_Colony -1; Zerg_Expansion 99; Zerg_Hydralisk_Den 308; Zerg_Greater_Spire -1; Zerg_Expansion2 251; Zerg_Lair 597; Zerg_Ultralisk_Cavern -1; Zerg_Spire 662; Zerg_Building_Overlord 50; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 103; Zerg_Extractor 66; Zerg_Creep_Colony 888; Zerg_Evolution_Chamber 474; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 909; Zerg_Spore_Colony -1; Zerg_Expansion 274; Zerg_Hydralisk_Den 193; Zerg_Greater_Spire -1; Zerg_Expansion2 361; Zerg_Lair 156; Zerg_Ultralisk_Cavern -1; Zerg_Spire 404; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive 644; Zerg_Opening speedlings; Zerg_Spawning_Pool 127; Zerg_Extractor 147; Zerg_Creep_Colony 183; Zerg_Evolution_Chamber 791; Zerg_Queens_Nest 591; Zerg_Sunken_Colony 239; Zerg_Spore_Colony -1; Zerg_Expansion 95; Zerg_Hydralisk_Den 790; Zerg_Greater_Spire 723; Zerg_Expansion2 469; Zerg_Lair 208; Zerg_Ultralisk_Cavern -1; Zerg_Spire 272; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive 936; Zerg_Opening speedlings; Zerg_Spawning_Pool 128; Zerg_Extractor 132; Zerg_Creep_Colony 202; Zerg_Evolution_Chamber 669; Zerg_Queens_Nest 880; Zerg_Sunken_Colony 231; Zerg_Spore_Colony -1; Zerg_Expansion 109; Zerg_Hydralisk_Den 226; Zerg_Greater_Spire 1018; Zerg_Expansion2 370; Zerg_Lair 185; Zerg_Ultralisk_Cavern 0; Zerg_Spire 397; Zerg_Building_Overlord 60; Zerg_Defiler_Mound 1068; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 110; Zerg_Extractor 63; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber 580; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 147; Zerg_Hydralisk_Den 403; Zerg_Greater_Spire -1; Zerg_Expansion2 355; Zerg_Lair 229; Zerg_Ultralisk_Cavern -1; Zerg_Spire 300; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive 847; Zerg_Opening hydras; Zerg_Spawning_Pool 123; Zerg_Extractor 64; Zerg_Creep_Colony 217; Zerg_Evolution_Chamber 518; Zerg_Queens_Nest 790; Zerg_Sunken_Colony 242; Zerg_Spore_Colony -1; Zerg_Expansion 97; Zerg_Hydralisk_Den 400; Zerg_Greater_Spire 1022; Zerg_Expansion2 421; Zerg_Lair 210; Zerg_Ultralisk_Cavern -1; Zerg_Spire 275; Zerg_Building_Overlord 56; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 106; Zerg_Extractor 62; Zerg_Creep_Colony 797; Zerg_Evolution_Chamber 402; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 819; Zerg_Spore_Colony -1; Zerg_Expansion 254; Zerg_Hydralisk_Den 189; Zerg_Greater_Spire -1; Zerg_Expansion2 492; Zerg_Lair 162; Zerg_Ultralisk_Cavern -1; Zerg_Spire 534; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive 847; Zerg_Opening hydras; Zerg_Spawning_Pool 123; Zerg_Extractor 64; Zerg_Creep_Colony 217; Zerg_Evolution_Chamber 518; Zerg_Queens_Nest 790; Zerg_Sunken_Colony 242; Zerg_Spore_Colony -1; Zerg_Expansion 97; Zerg_Hydralisk_Den 400; Zerg_Greater_Spire 1022; Zerg_Expansion2 421; Zerg_Lair 210; Zerg_Ultralisk_Cavern -1; Zerg_Spire 275; Zerg_Building_Overlord 56; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening hydras; Zerg_Spawning_Pool 108; Zerg_Extractor 65; Zerg_Creep_Colony 288; Zerg_Evolution_Chamber 541; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 310; Zerg_Spore_Colony 578; Zerg_Expansion 197; Zerg_Hydralisk_Den 427; Zerg_Greater_Spire -1; Zerg_Expansion2 497; Zerg_Lair 161; Zerg_Ultralisk_Cavern -1; Zerg_Spire 225; Zerg_Building_Overlord 59; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 131; Zerg_Extractor 137; Zerg_Creep_Colony 224; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 93; Zerg_Hydralisk_Den 356; Zerg_Greater_Spire -1; Zerg_Expansion2 410; Zerg_Lair 192; Zerg_Ultralisk_Cavern -1; Zerg_Spire 265; Zerg_Building_Overlord 59; Zerg_Defiler_Mound -1; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 111; Zerg_Extractor 69; Zerg_Creep_Colony 766; Zerg_Evolution_Chamber 580; Zerg_Queens_Nest 1046; Zerg_Sunken_Colony -1; Zerg_Spore_Colony 783; Zerg_Expansion 277; Zerg_Hydralisk_Den 196; Zerg_Greater_Spire 0; Zerg_Expansion2 473; Zerg_Lair 165; Zerg_Ultralisk_Cavern -1; Zerg_Spire 366; Zerg_Building_Overlord 60; Zerg_Defiler_Mound -1; 
Zerg_Hive 698; Zerg_Opening speedlings; Zerg_Spawning_Pool 96; Zerg_Extractor 64; Zerg_Creep_Colony 215; Zerg_Evolution_Chamber 537; Zerg_Queens_Nest 655; Zerg_Sunken_Colony 233; Zerg_Spore_Colony -1; Zerg_Expansion 130; Zerg_Hydralisk_Den 534; Zerg_Greater_Spire 774; Zerg_Expansion2 183; Zerg_Lair 252; Zerg_Ultralisk_Cavern -1; Zerg_Spire 368; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 830; 
Zerg_Hive 598; Zerg_Opening hydras; Zerg_Spawning_Pool 132; Zerg_Extractor 66; Zerg_Creep_Colony 197; Zerg_Evolution_Chamber 868; Zerg_Queens_Nest 541; Zerg_Sunken_Colony 213; Zerg_Spore_Colony 1014; Zerg_Expansion 112; Zerg_Hydralisk_Den 413; Zerg_Greater_Spire 677; Zerg_Expansion2 386; Zerg_Lair 230; Zerg_Ultralisk_Cavern 0; Zerg_Spire 294; Zerg_Building_Overlord 59; Zerg_Defiler_Mound 871; 
Zerg_Hive 894; Zerg_Opening speedlings; Zerg_Spawning_Pool 71; Zerg_Extractor 85; Zerg_Creep_Colony 233; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 851; Zerg_Sunken_Colony 252; Zerg_Spore_Colony -1; Zerg_Expansion 151; Zerg_Hydralisk_Den 266; Zerg_Greater_Spire 972; Zerg_Expansion2 431; Zerg_Lair 221; Zerg_Ultralisk_Cavern -1; Zerg_Spire 452; Zerg_Building_Overlord 98; Zerg_Defiler_Mound -1; 
Zerg_Hive 956; Zerg_Opening hydras; Zerg_Spawning_Pool 133; Zerg_Extractor 67; Zerg_Creep_Colony 208; Zerg_Evolution_Chamber 483; Zerg_Queens_Nest 901; Zerg_Sunken_Colony 227; Zerg_Spore_Colony -1; Zerg_Expansion 111; Zerg_Hydralisk_Den 313; Zerg_Greater_Spire 1038; Zerg_Expansion2 300; Zerg_Lair 273; Zerg_Ultralisk_Cavern -1; Zerg_Spire 604; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 71; Zerg_Extractor 84; Zerg_Creep_Colony 402; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 419; Zerg_Spore_Colony -1; Zerg_Expansion 200; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 247; Zerg_Lair 293; Zerg_Ultralisk_Cavern -1; Zerg_Spire 363; Zerg_Building_Overlord 96; Zerg_Defiler_Mound -1; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 127; Zerg_Extractor 194; Zerg_Creep_Colony 234; Zerg_Evolution_Chamber 877; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 258; Zerg_Spore_Colony -1; Zerg_Expansion 107; Zerg_Hydralisk_Den 367; Zerg_Greater_Spire -1; Zerg_Expansion2 179; Zerg_Lair 347; Zerg_Ultralisk_Cavern -1; Zerg_Spire 711; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive 943; Zerg_Opening hydras; Zerg_Spawning_Pool 136; Zerg_Extractor 64; Zerg_Creep_Colony 258; Zerg_Evolution_Chamber 588; Zerg_Queens_Nest 890; Zerg_Sunken_Colony 278; Zerg_Spore_Colony -1; Zerg_Expansion 116; Zerg_Hydralisk_Den 320; Zerg_Greater_Spire 1023; Zerg_Expansion2 482; Zerg_Lair 297; Zerg_Ultralisk_Cavern -1; Zerg_Spire 889; Zerg_Building_Overlord 59; Zerg_Defiler_Mound -1; 
Zerg_Hive 662; Zerg_Opening hydras; Zerg_Spawning_Pool 132; Zerg_Extractor 62; Zerg_Creep_Colony 221; Zerg_Evolution_Chamber 830; Zerg_Queens_Nest 620; Zerg_Sunken_Colony 255; Zerg_Spore_Colony -1; Zerg_Expansion 113; Zerg_Hydralisk_Den 378; Zerg_Greater_Spire 739; Zerg_Expansion2 410; Zerg_Lair 286; Zerg_Ultralisk_Cavern -1; Zerg_Spire 350; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 909; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 44; Zerg_Extractor 109; Zerg_Creep_Colony 814; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 599; Zerg_Hydralisk_Den 377; Zerg_Greater_Spire -1; Zerg_Expansion2 899; Zerg_Lair 342; Zerg_Ultralisk_Cavern -1; Zerg_Spire 631; Zerg_Building_Overlord 126; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening lurkers; Zerg_Spawning_Pool 127; Zerg_Extractor 61; Zerg_Creep_Colony 303; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 324; Zerg_Spore_Colony -1; Zerg_Expansion 107; Zerg_Hydralisk_Den 260; Zerg_Greater_Spire -1; Zerg_Expansion2 192; Zerg_Lair 369; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 55; Zerg_Defiler_Mound -1; 
Zerg_Hive 723; Zerg_Opening speedlings; Zerg_Spawning_Pool 133; Zerg_Extractor 159; Zerg_Creep_Colony 247; Zerg_Evolution_Chamber 875; Zerg_Queens_Nest 653; Zerg_Sunken_Colony 279; Zerg_Spore_Colony -1; Zerg_Expansion 114; Zerg_Hydralisk_Den 363; Zerg_Greater_Spire 800; Zerg_Expansion2 445; Zerg_Lair 215; Zerg_Ultralisk_Cavern 935; Zerg_Spire 278; Zerg_Building_Overlord 59; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 132; Zerg_Extractor 158; Zerg_Creep_Colony 261; Zerg_Evolution_Chamber 446; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 304; Zerg_Spore_Colony -1; Zerg_Expansion 109; Zerg_Hydralisk_Den 253; Zerg_Greater_Spire -1; Zerg_Expansion2 407; Zerg_Lair 211; Zerg_Ultralisk_Cavern -1; Zerg_Spire 440; Zerg_Building_Overlord 56; Zerg_Defiler_Mound -1; 
Zerg_Hive 631; Zerg_Opening speedlings; Zerg_Spawning_Pool 129; Zerg_Extractor 157; Zerg_Creep_Colony 243; Zerg_Evolution_Chamber 438; Zerg_Queens_Nest 586; Zerg_Sunken_Colony 307; Zerg_Spore_Colony -1; Zerg_Expansion 110; Zerg_Hydralisk_Den 258; Zerg_Greater_Spire 713; Zerg_Expansion2 412; Zerg_Lair 215; Zerg_Ultralisk_Cavern 861; Zerg_Spire 440; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive 828; Zerg_Opening speedlings; Zerg_Spawning_Pool 64; Zerg_Extractor 202; Zerg_Creep_Colony 234; Zerg_Evolution_Chamber 496; Zerg_Queens_Nest 775; Zerg_Sunken_Colony 259; Zerg_Spore_Colony -1; Zerg_Expansion 149; Zerg_Hydralisk_Den 372; Zerg_Greater_Spire 906; Zerg_Expansion2 245; Zerg_Lair 292; Zerg_Ultralisk_Cavern 0; Zerg_Spire 501; Zerg_Building_Overlord 91; Zerg_Defiler_Mound 1050; 
Zerg_Hive 636; Zerg_Opening speedlings; Zerg_Spawning_Pool 127; Zerg_Extractor 155; Zerg_Creep_Colony 191; Zerg_Evolution_Chamber 381; Zerg_Queens_Nest 580; Zerg_Sunken_Colony 206; Zerg_Spore_Colony -1; Zerg_Expansion 110; Zerg_Hydralisk_Den 394; Zerg_Greater_Spire 726; Zerg_Expansion2 351; Zerg_Lair 214; Zerg_Ultralisk_Cavern -1; Zerg_Spire 284; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive -1; Zerg_Opening ; Zerg_Spawning_Pool 133; Zerg_Extractor 57; Zerg_Creep_Colony 179; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 195; Zerg_Spore_Colony -1; Zerg_Expansion 98; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 -1; Zerg_Lair -1; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 66; Zerg_Defiler_Mound -1; 
Zerg_Hive 487; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 96; Zerg_Extractor 98; Zerg_Creep_Colony 646; Zerg_Evolution_Chamber 664; Zerg_Queens_Nest 432; Zerg_Sunken_Colony 675; Zerg_Spore_Colony -1; Zerg_Expansion 143; Zerg_Hydralisk_Den 513; Zerg_Greater_Spire 577; Zerg_Expansion2 373; Zerg_Lair 153; Zerg_Ultralisk_Cavern -1; Zerg_Spire 219; Zerg_Building_Overlord 55; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 58; Zerg_Extractor 229; Zerg_Creep_Colony 235; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 328; Zerg_Spore_Colony -1; Zerg_Expansion 150; Zerg_Hydralisk_Den 451; Zerg_Greater_Spire -1; Zerg_Expansion2 226; Zerg_Lair 402; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 86; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening lurkers; Zerg_Spawning_Pool 125; Zerg_Extractor 152; Zerg_Creep_Colony 283; Zerg_Evolution_Chamber 708; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 305; Zerg_Spore_Colony -1; Zerg_Expansion 106; Zerg_Hydralisk_Den 241; Zerg_Greater_Spire -1; Zerg_Expansion2 278; Zerg_Lair 211; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive 753; Zerg_Opening speedlings; Zerg_Spawning_Pool 127; Zerg_Extractor 166; Zerg_Creep_Colony 268; Zerg_Evolution_Chamber 327; Zerg_Queens_Nest 710; Zerg_Sunken_Colony 305; Zerg_Spore_Colony 362; Zerg_Expansion 107; Zerg_Hydralisk_Den 452; Zerg_Greater_Spire 834; Zerg_Expansion2 227; Zerg_Lair 223; Zerg_Ultralisk_Cavern -1; Zerg_Spire 288; Zerg_Building_Overlord 55; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening hydras; Zerg_Spawning_Pool 133; Zerg_Extractor 64; Zerg_Creep_Colony 187; Zerg_Evolution_Chamber 487; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 216; Zerg_Spore_Colony -1; Zerg_Expansion 99; Zerg_Hydralisk_Den 251; Zerg_Greater_Spire -1; Zerg_Expansion2 443; Zerg_Lair 232; Zerg_Ultralisk_Cavern -1; Zerg_Spire 491; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening mutas; Zerg_Spawning_Pool 106; Zerg_Extractor 196; Zerg_Creep_Colony 340; Zerg_Evolution_Chamber 655; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 361; Zerg_Spore_Colony -1; Zerg_Expansion 143; Zerg_Hydralisk_Den 315; Zerg_Greater_Spire -1; Zerg_Expansion2 183; Zerg_Lair 280; Zerg_Ultralisk_Cavern -1; Zerg_Spire 345; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive 956; Zerg_Opening speedlings; Zerg_Spawning_Pool 71; Zerg_Extractor 102; Zerg_Creep_Colony 392; Zerg_Evolution_Chamber 713; Zerg_Queens_Nest 901; Zerg_Sunken_Colony 414; Zerg_Spore_Colony -1; Zerg_Expansion 172; Zerg_Hydralisk_Den 469; Zerg_Greater_Spire -1; Zerg_Expansion2 209; Zerg_Lair 433; Zerg_Ultralisk_Cavern -1; Zerg_Spire 587; Zerg_Building_Overlord 90; Zerg_Defiler_Mound -1; 
Zerg_Hive 675; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 120; Zerg_Extractor 163; Zerg_Creep_Colony 231; Zerg_Evolution_Chamber 471; Zerg_Queens_Nest 625; Zerg_Sunken_Colony 248; Zerg_Spore_Colony -1; Zerg_Expansion 107; Zerg_Hydralisk_Den 457; Zerg_Greater_Spire -1; Zerg_Expansion2 126; Zerg_Lair 228; Zerg_Ultralisk_Cavern 0; Zerg_Spire 295; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 754; 
Zerg_Hive -1; Zerg_Opening lurkers; Zerg_Spawning_Pool 67; Zerg_Extractor 79; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 291; Zerg_Hydralisk_Den 192; Zerg_Greater_Spire -1; Zerg_Expansion2 492; Zerg_Lair 145; Zerg_Ultralisk_Cavern -1; Zerg_Spire 429; Zerg_Building_Overlord 89; Zerg_Defiler_Mound -1; 
Zerg_Hive 499; Zerg_Opening speedlings; Zerg_Spawning_Pool 126; Zerg_Extractor 157; Zerg_Creep_Colony 231; Zerg_Evolution_Chamber 644; Zerg_Queens_Nest 455; Zerg_Sunken_Colony 247; Zerg_Spore_Colony -1; Zerg_Expansion 108; Zerg_Hydralisk_Den 262; Zerg_Greater_Spire -1; Zerg_Expansion2 403; Zerg_Lair 223; Zerg_Ultralisk_Cavern -1; Zerg_Spire 683; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 583; 
Zerg_Hive -1; Zerg_Opening lurkers; Zerg_Spawning_Pool 67; Zerg_Extractor 79; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 291; Zerg_Hydralisk_Den 192; Zerg_Greater_Spire -1; Zerg_Expansion2 492; Zerg_Lair 145; Zerg_Ultralisk_Cavern -1; Zerg_Spire 429; Zerg_Building_Overlord 89; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 125; Zerg_Extractor 114; Zerg_Creep_Colony 302; Zerg_Evolution_Chamber 631; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 320; Zerg_Spore_Colony -1; Zerg_Expansion 103; Zerg_Hydralisk_Den 473; Zerg_Greater_Spire -1; Zerg_Expansion2 251; Zerg_Lair 187; Zerg_Ultralisk_Cavern -1; Zerg_Spire 260; Zerg_Building_Overlord 56; Zerg_Defiler_Mound -1; 
Zerg_Hive 676; Zerg_Opening speedlings; Zerg_Spawning_Pool 136; Zerg_Extractor 241; Zerg_Creep_Colony 198; Zerg_Evolution_Chamber 460; Zerg_Queens_Nest 628; Zerg_Sunken_Colony 217; Zerg_Spore_Colony -1; Zerg_Expansion 118; Zerg_Hydralisk_Den 346; Zerg_Greater_Spire 757; Zerg_Expansion2 410; Zerg_Lair 297; Zerg_Ultralisk_Cavern -1; Zerg_Spire 577; Zerg_Building_Overlord 60; Zerg_Defiler_Mound 775; 
Zerg_Hive -1; Zerg_Opening hydras; Zerg_Spawning_Pool 112; Zerg_Extractor 138; Zerg_Creep_Colony 210; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 301; Zerg_Spore_Colony -1; Zerg_Expansion 84; Zerg_Hydralisk_Den 269; Zerg_Greater_Spire -1; Zerg_Expansion2 511; Zerg_Lair 227; Zerg_Ultralisk_Cavern -1; Zerg_Spire 465; Zerg_Building_Overlord 132; Zerg_Defiler_Mound -1; 
Zerg_Hive 941; Zerg_Opening unknown; Zerg_Spawning_Pool 135; Zerg_Extractor 171; Zerg_Creep_Colony 206; Zerg_Evolution_Chamber 642; Zerg_Queens_Nest 856; Zerg_Sunken_Colony 225; Zerg_Spore_Colony -1; Zerg_Expansion 115; Zerg_Hydralisk_Den 462; Zerg_Greater_Spire -1; Zerg_Expansion2 320; Zerg_Lair 240; Zerg_Ultralisk_Cavern 0; Zerg_Spire 306; Zerg_Building_Overlord 59; Zerg_Defiler_Mound -1; 
Zerg_Hive 847; Zerg_Opening speedlings; Zerg_Spawning_Pool 131; Zerg_Extractor 147; Zerg_Creep_Colony 210; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 738; Zerg_Sunken_Colony 231; Zerg_Spore_Colony -1; Zerg_Expansion 112; Zerg_Hydralisk_Den 433; Zerg_Greater_Spire 940; Zerg_Expansion2 202; Zerg_Lair 253; Zerg_Ultralisk_Cavern 0; Zerg_Spire 354; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 0; 
Zerg_Hive -1; Zerg_Opening hydras; Zerg_Spawning_Pool 110; Zerg_Extractor 122; Zerg_Creep_Colony 370; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 397; Zerg_Spore_Colony -1; Zerg_Expansion 151; Zerg_Hydralisk_Den 293; Zerg_Greater_Spire -1; Zerg_Expansion2 184; Zerg_Lair 322; Zerg_Ultralisk_Cavern -1; Zerg_Spire 468; Zerg_Building_Overlord 60; Zerg_Defiler_Mound -1; 
Zerg_Hive 0; Zerg_Opening hydras; Zerg_Spawning_Pool 127; Zerg_Extractor 155; Zerg_Creep_Colony 204; Zerg_Evolution_Chamber 569; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 220; Zerg_Spore_Colony -1; Zerg_Expansion 108; Zerg_Hydralisk_Den 256; Zerg_Greater_Spire -1; Zerg_Expansion2 300; Zerg_Lair 224; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 121; Zerg_Extractor 62; Zerg_Creep_Colony 246; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 334; Zerg_Spore_Colony -1; Zerg_Expansion 103; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 335; Zerg_Lair 203; Zerg_Ultralisk_Cavern -1; Zerg_Spire 267; Zerg_Building_Overlord 54; Zerg_Defiler_Mound -1; 
Zerg_Hive 954; Zerg_Opening speedlings; Zerg_Spawning_Pool 126; Zerg_Extractor 64; Zerg_Creep_Colony 187; Zerg_Evolution_Chamber 503; Zerg_Queens_Nest 908; Zerg_Sunken_Colony 205; Zerg_Spore_Colony -1; Zerg_Expansion 105; Zerg_Hydralisk_Den 340; Zerg_Greater_Spire -1; Zerg_Expansion2 183; Zerg_Lair 275; Zerg_Ultralisk_Cavern -1; Zerg_Spire 731; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 100; Zerg_Extractor 221; Zerg_Creep_Colony 235; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 268; Zerg_Spore_Colony -1; Zerg_Expansion 140; Zerg_Hydralisk_Den 339; Zerg_Greater_Spire -1; Zerg_Expansion2 188; Zerg_Lair 286; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 100; Zerg_Extractor 281; Zerg_Creep_Colony 306; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 328; Zerg_Spore_Colony -1; Zerg_Expansion 136; Zerg_Hydralisk_Den 393; Zerg_Greater_Spire -1; Zerg_Expansion2 187; Zerg_Lair 344; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening hydras; Zerg_Spawning_Pool 153; Zerg_Extractor 68; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber 235; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 122; Zerg_Hydralisk_Den 207; Zerg_Greater_Spire -1; Zerg_Expansion2 473; Zerg_Lair 206; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 55; Zerg_Defiler_Mound -1; 
Zerg_Hive 682; Zerg_Opening speedlings; Zerg_Spawning_Pool 127; Zerg_Extractor 195; Zerg_Creep_Colony 216; Zerg_Evolution_Chamber 617; Zerg_Queens_Nest 631; Zerg_Sunken_Colony 230; Zerg_Spore_Colony -1; Zerg_Expansion 109; Zerg_Hydralisk_Den 460; Zerg_Greater_Spire 908; Zerg_Expansion2 190; Zerg_Lair 257; Zerg_Ultralisk_Cavern -1; Zerg_Spire 327; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 769; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 127; Zerg_Extractor 259; Zerg_Creep_Colony 214; Zerg_Evolution_Chamber 588; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 230; Zerg_Spore_Colony -1; Zerg_Expansion 108; Zerg_Hydralisk_Den 338; Zerg_Greater_Spire -1; Zerg_Expansion2 252; Zerg_Lair 363; Zerg_Ultralisk_Cavern -1; Zerg_Spire 434; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 0; 
Zerg_Hive 634; Zerg_Opening speedlings; Zerg_Spawning_Pool 133; Zerg_Extractor 246; Zerg_Creep_Colony 224; Zerg_Evolution_Chamber 428; Zerg_Queens_Nest 577; Zerg_Sunken_Colony 277; Zerg_Spore_Colony -1; Zerg_Expansion 112; Zerg_Hydralisk_Den 360; Zerg_Greater_Spire -1; Zerg_Expansion2 212; Zerg_Lair 304; Zerg_Ultralisk_Cavern 939; Zerg_Spire -1; Zerg_Building_Overlord 61; Zerg_Defiler_Mound 713; 
