Terran_Control_Tower 14946; Terran_Comsat_Station 15992; Terran_Barracks 2012; Terran_Expansion 9034; Terran_Refinery 2806; Terran_Barracks2 12262; Terran_Missile_Turret 10486; Terran_Supply_Depot 1398; Terran_Engineering_Bay 7218; Terran_Science_Facility 0; Terran_Machine_Shop 5492; Terran_Armory 0; Terran_Starport 13160; Terran_Opening TwoFactory; Terran_Academy 14170; Terran_Bunker 6212; Terran_Factory 4052; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2350; Terran_Expansion 8598; Terran_Refinery 2420; Terran_Barracks2 7654; Terran_Missile_Turret 0; Terran_Supply_Depot 1338; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 7860; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 10230; Terran_Bunker 0; Terran_Factory 3712; 
Terran_Control_Tower 9208; Terran_Comsat_Station 0; Terran_Barracks 1446; Terran_Expansion 9904; Terran_Refinery 3062; Terran_Barracks2 10322; Terran_Missile_Turret 0; Terran_Supply_Depot 1934; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 9382; Terran_Armory 0; Terran_Starport 6172; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 4020; Terran_Factory 4778; 
Terran_Control_Tower 13088; Terran_Comsat_Station 9094; Terran_Barracks 2404; Terran_Expansion 6410; Terran_Refinery 2480; Terran_Barracks2 13686; Terran_Missile_Turret 17396; Terran_Supply_Depot 1404; Terran_Engineering_Bay 13910; Terran_Science_Facility 20688; Terran_Machine_Shop 5474; Terran_Armory 7438; Terran_Starport 11716; Terran_Opening VultureHarass; Terran_Academy 7752; Terran_Bunker 6912; Terran_Factory 3700; 
Terran_Control_Tower 6312; Terran_Comsat_Station 13518; Terran_Barracks 2500; Terran_Expansion 6546; Terran_Refinery 2514; Terran_Barracks2 14836; Terran_Missile_Turret 17070; Terran_Supply_Depot 1400; Terran_Engineering_Bay 14674; Terran_Science_Facility 21698; Terran_Machine_Shop 5032; Terran_Armory 9474; Terran_Starport 5144; Terran_Opening FastDropship; Terran_Academy 12150; Terran_Bunker 0; Terran_Factory 3770; 
Terran_Control_Tower 8804; Terran_Comsat_Station 11800; Terran_Barracks 2022; Terran_Expansion 10718; Terran_Refinery 2642; Terran_Barracks2 12616; Terran_Missile_Turret 15018; Terran_Supply_Depot 1364; Terran_Engineering_Bay 13968; Terran_Science_Facility 24022; Terran_Machine_Shop 9810; Terran_Armory 6256; Terran_Starport 7406; Terran_Opening VultureHarass; Terran_Academy 9664; Terran_Bunker 4626; Terran_Factory 4036; 
Terran_Control_Tower 10464; Terran_Comsat_Station 12112; Terran_Barracks 1858; Terran_Expansion 12064; Terran_Refinery 6254; Terran_Barracks2 10794; Terran_Missile_Turret 25404; Terran_Supply_Depot 2372; Terran_Engineering_Bay 21486; Terran_Science_Facility 0; Terran_Machine_Shop 9268; Terran_Armory 9106; Terran_Starport 9222; Terran_Opening TwoFactory; Terran_Academy 9734; Terran_Bunker 5420; Terran_Factory 7782; 
Terran_Control_Tower 11428; Terran_Comsat_Station 0; Terran_Barracks 1410; Terran_Expansion 9124; Terran_Refinery 2682; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1870; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5458; Terran_Armory 7768; Terran_Starport 10228; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4218; 
Terran_Control_Tower 11370; Terran_Comsat_Station 11028; Terran_Barracks 2122; Terran_Expansion 7600; Terran_Refinery 2504; Terran_Barracks2 12784; Terran_Missile_Turret 0; Terran_Supply_Depot 1372; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5580; Terran_Armory 9418; Terran_Starport 10022; Terran_Opening SiegeExpand; Terran_Academy 9462; Terran_Bunker 7014; Terran_Factory 4250; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 10824; Terran_Comsat_Station 8744; Terran_Barracks 2458; Terran_Expansion 5674; Terran_Refinery 2436; Terran_Barracks2 0; Terran_Missile_Turret 14468; Terran_Supply_Depot 1368; Terran_Engineering_Bay 8202; Terran_Science_Facility 12638; Terran_Machine_Shop 5484; Terran_Armory 7010; Terran_Starport 9670; Terran_Opening VultureHarass; Terran_Academy 7120; Terran_Bunker 6836; Terran_Factory 3702; 
Terran_Control_Tower 11028; Terran_Comsat_Station 12116; Terran_Barracks 2104; Terran_Expansion 5106; Terran_Refinery 2458; Terran_Barracks2 23838; Terran_Missile_Turret 14218; Terran_Supply_Depot 1394; Terran_Engineering_Bay 11514; Terran_Science_Facility 16708; Terran_Machine_Shop 5236; Terran_Armory 6794; Terran_Starport 9606; Terran_Opening SiegeExpand; Terran_Academy 10772; Terran_Bunker 0; Terran_Factory 3864; 
Terran_Control_Tower 8828; Terran_Comsat_Station 11008; Terran_Barracks 2432; Terran_Expansion 7602; Terran_Refinery 2504; Terran_Barracks2 12382; Terran_Missile_Turret 12438; Terran_Supply_Depot 1420; Terran_Engineering_Bay 11340; Terran_Science_Facility 0; Terran_Machine_Shop 7272; Terran_Armory 13096; Terran_Starport 5076; Terran_Opening FastDropship; Terran_Academy 9500; Terran_Bunker 0; Terran_Factory 3824; 
Terran_Control_Tower 12346; Terran_Comsat_Station 11166; Terran_Barracks 2178; Terran_Expansion 11018; Terran_Refinery 2516; Terran_Barracks2 6424; Terran_Missile_Turret 9330; Terran_Supply_Depot 1356; Terran_Engineering_Bay 7602; Terran_Science_Facility 0; Terran_Machine_Shop 5146; Terran_Armory 0; Terran_Starport 5124; Terran_Opening FastDropship; Terran_Academy 9744; Terran_Bunker 0; Terran_Factory 3826; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 1876; Terran_Expansion 0; Terran_Refinery 4704; Terran_Barracks2 6880; Terran_Missile_Turret 0; Terran_Supply_Depot 2664; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 8890; Terran_Armory 7794; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 5974; 
Terran_Control_Tower 16236; Terran_Comsat_Station 13218; Terran_Barracks 2466; Terran_Expansion 10126; Terran_Refinery 2520; Terran_Barracks2 9154; Terran_Missile_Turret 0; Terran_Supply_Depot 1440; Terran_Engineering_Bay 14152; Terran_Science_Facility 0; Terran_Machine_Shop 11834; Terran_Armory 6404; Terran_Starport 13614; Terran_Opening VultureHarass; Terran_Academy 11668; Terran_Bunker 4052; Terran_Factory 3756; 
Terran_Control_Tower 16306; Terran_Comsat_Station 15258; Terran_Barracks 2106; Terran_Expansion 9528; Terran_Refinery 2568; Terran_Barracks2 11562; Terran_Missile_Turret 9070; Terran_Supply_Depot 1412; Terran_Engineering_Bay 6842; Terran_Science_Facility 18372; Terran_Machine_Shop 5084; Terran_Armory 9690; Terran_Starport 12418; Terran_Opening TwoFactory; Terran_Academy 13448; Terran_Bunker 0; Terran_Factory 3842; 
Terran_Control_Tower 13124; Terran_Comsat_Station 8688; Terran_Barracks 2408; Terran_Expansion 4896; Terran_Refinery 2496; Terran_Barracks2 4170; Terran_Missile_Turret 0; Terran_Supply_Depot 1388; Terran_Engineering_Bay 22062; Terran_Science_Facility 17968; Terran_Machine_Shop 6330; Terran_Armory 6838; Terran_Starport 7710; Terran_Opening VultureHarass; Terran_Academy 6870; Terran_Bunker 0; Terran_Factory 3860; 
Terran_Control_Tower 9230; Terran_Comsat_Station 8316; Terran_Barracks 2446; Terran_Expansion 4960; Terran_Refinery 2494; Terran_Barracks2 3948; Terran_Missile_Turret 15902; Terran_Supply_Depot 1460; Terran_Engineering_Bay 12448; Terran_Science_Facility 0; Terran_Machine_Shop 6792; Terran_Armory 6838; Terran_Starport 7994; Terran_Opening VultureHarass; Terran_Academy 6450; Terran_Bunker 0; Terran_Factory 3716; 
Terran_Control_Tower 8468; Terran_Comsat_Station 15338; Terran_Barracks 3332; Terran_Expansion 2814; Terran_Refinery 3638; Terran_Barracks2 0; Terran_Missile_Turret 14084; Terran_Supply_Depot 1324; Terran_Engineering_Bay 13118; Terran_Science_Facility 0; Terran_Machine_Shop 6096; Terran_Armory 8170; Terran_Starport 6412; Terran_Opening FastDropship; Terran_Academy 10536; Terran_Bunker 5672; Terran_Factory 4852; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 9520; Terran_Barracks 2440; Terran_Expansion 5742; Terran_Refinery 2522; Terran_Barracks2 3880; Terran_Missile_Turret 0; Terran_Supply_Depot 1442; Terran_Engineering_Bay 9272; Terran_Science_Facility 0; Terran_Machine_Shop 6466; Terran_Armory 6992; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 7816; Terran_Bunker 0; Terran_Factory 3774; 
Terran_Control_Tower 6274; Terran_Comsat_Station 0; Terran_Barracks 2178; Terran_Expansion 7816; Terran_Refinery 2478; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1342; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 6388; Terran_Armory 0; Terran_Starport 5156; Terran_Opening FastDropship; Terran_Academy 10090; Terran_Bunker 0; Terran_Factory 3832; 
Terran_Control_Tower 11282; Terran_Comsat_Station 9412; Terran_Barracks 2426; Terran_Expansion 6852; Terran_Refinery 2400; Terran_Barracks2 10338; Terran_Missile_Turret 15700; Terran_Supply_Depot 1354; Terran_Engineering_Bay 14654; Terran_Science_Facility 15352; Terran_Machine_Shop 5932; Terran_Armory 7546; Terran_Starport 9982; Terran_Opening VultureHarass; Terran_Academy 8032; Terran_Bunker 6554; Terran_Factory 3698; 
Terran_Control_Tower 9342; Terran_Comsat_Station 12570; Terran_Barracks 2330; Terran_Expansion 4922; Terran_Refinery 2436; Terran_Barracks2 4522; Terran_Missile_Turret 15614; Terran_Supply_Depot 1374; Terran_Engineering_Bay 13946; Terran_Science_Facility 33096; Terran_Machine_Shop 5954; Terran_Armory 7192; Terran_Starport 8000; Terran_Opening VultureHarass; Terran_Academy 10350; Terran_Bunker 0; Terran_Factory 3672; 
Terran_Control_Tower 11574; Terran_Comsat_Station 9374; Terran_Barracks 2370; Terran_Expansion 4742; Terran_Refinery 2414; Terran_Barracks2 3914; Terran_Missile_Turret 16146; Terran_Supply_Depot 1356; Terran_Engineering_Bay 15060; Terran_Science_Facility 18080; Terran_Machine_Shop 6342; Terran_Armory 6150; Terran_Starport 9700; Terran_Opening VultureHarass; Terran_Academy 7588; Terran_Bunker 0; Terran_Factory 3658; 
Terran_Control_Tower 6156; Terran_Comsat_Station 13830; Terran_Barracks 2124; Terran_Expansion 8212; Terran_Refinery 2488; Terran_Barracks2 10722; Terran_Missile_Turret 16542; Terran_Supply_Depot 1416; Terran_Engineering_Bay 15180; Terran_Science_Facility 0; Terran_Machine_Shop 8344; Terran_Armory 5396; Terran_Starport 4980; Terran_Opening FastDropship; Terran_Academy 12086; Terran_Bunker 0; Terran_Factory 3696; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 8058; Terran_Comsat_Station 10254; Terran_Barracks 2472; Terran_Expansion 5132; Terran_Refinery 2444; Terran_Barracks2 3936; Terran_Missile_Turret 13766; Terran_Supply_Depot 1420; Terran_Engineering_Bay 11374; Terran_Science_Facility 18422; Terran_Machine_Shop 6290; Terran_Armory 6434; Terran_Starport 6754; Terran_Opening VultureHarass; Terran_Academy 7732; Terran_Bunker 0; Terran_Factory 3726; 
Terran_Control_Tower 10134; Terran_Comsat_Station 13878; Terran_Barracks 2078; Terran_Expansion 5102; Terran_Refinery 2430; Terran_Barracks2 7384; Terran_Missile_Turret 18138; Terran_Supply_Depot 1344; Terran_Engineering_Bay 17120; Terran_Science_Facility 24050; Terran_Machine_Shop 5810; Terran_Armory 7868; Terran_Starport 8698; Terran_Opening VultureHarass; Terran_Academy 11478; Terran_Bunker 0; Terran_Factory 3656; 
Terran_Control_Tower 15242; Terran_Comsat_Station 8376; Terran_Barracks 2380; Terran_Expansion 4874; Terran_Refinery 2438; Terran_Barracks2 12128; Terran_Missile_Turret 18742; Terran_Supply_Depot 1366; Terran_Engineering_Bay 13224; Terran_Science_Facility 19960; Terran_Machine_Shop 7336; Terran_Armory 5264; Terran_Starport 13844; Terran_Opening VultureHarass; Terran_Academy 7020; Terran_Bunker 0; Terran_Factory 3682; 
Terran_Control_Tower 8590; Terran_Comsat_Station 12678; Terran_Barracks 2242; Terran_Expansion 5680; Terran_Refinery 2482; Terran_Barracks2 16922; Terran_Missile_Turret 0; Terran_Supply_Depot 1416; Terran_Engineering_Bay 0; Terran_Science_Facility 18138; Terran_Machine_Shop 5754; Terran_Armory 7350; Terran_Starport 5018; Terran_Opening FastDropship; Terran_Academy 10926; Terran_Bunker 0; Terran_Factory 3702; 
Terran_Control_Tower 10498; Terran_Comsat_Station 8508; Terran_Barracks 2396; Terran_Expansion 5568; Terran_Refinery 2472; Terran_Barracks2 9624; Terran_Missile_Turret 15382; Terran_Supply_Depot 1382; Terran_Engineering_Bay 11798; Terran_Science_Facility 0; Terran_Machine_Shop 5544; Terran_Armory 6608; Terran_Starport 9142; Terran_Opening VultureHarass; Terran_Academy 6880; Terran_Bunker 8274; Terran_Factory 3720; 
Terran_Control_Tower 9004; Terran_Comsat_Station 14600; Terran_Barracks 2420; Terran_Expansion 8834; Terran_Refinery 2392; Terran_Barracks2 11562; Terran_Missile_Turret 17438; Terran_Supply_Depot 1372; Terran_Engineering_Bay 15396; Terran_Science_Facility 26644; Terran_Machine_Shop 5074; Terran_Armory 14242; Terran_Starport 7410; Terran_Opening TwoFactory; Terran_Academy 13104; Terran_Bunker 0; Terran_Factory 3684; 
Terran_Control_Tower 8992; Terran_Comsat_Station 10226; Terran_Barracks 2446; Terran_Expansion 4826; Terran_Refinery 2510; Terran_Barracks2 13954; Terran_Missile_Turret 13490; Terran_Supply_Depot 1430; Terran_Engineering_Bay 12360; Terran_Science_Facility 28462; Terran_Machine_Shop 5732; Terran_Armory 6936; Terran_Starport 7862; Terran_Opening VultureHarass; Terran_Academy 8710; Terran_Bunker 0; Terran_Factory 3772; 
Terran_Control_Tower 10056; Terran_Comsat_Station 12012; Terran_Barracks 2100; Terran_Expansion 5544; Terran_Refinery 2330; Terran_Barracks2 10662; Terran_Missile_Turret 15726; Terran_Supply_Depot 1364; Terran_Engineering_Bay 13996; Terran_Science_Facility 0; Terran_Machine_Shop 5698; Terran_Armory 7264; Terran_Starport 8882; Terran_Opening VultureHarass; Terran_Academy 10678; Terran_Bunker 0; Terran_Factory 3744; 
Terran_Control_Tower 8832; Terran_Comsat_Station 12480; Terran_Barracks 2322; Terran_Expansion 4686; Terran_Refinery 2424; Terran_Barracks2 9118; Terran_Missile_Turret 0; Terran_Supply_Depot 1344; Terran_Engineering_Bay 13292; Terran_Science_Facility 0; Terran_Machine_Shop 10640; Terran_Armory 7300; Terran_Starport 7606; Terran_Opening VultureHarass; Terran_Academy 10396; Terran_Bunker 0; Terran_Factory 3650; 
Terran_Control_Tower 10046; Terran_Comsat_Station 13554; Terran_Barracks 1940; Terran_Expansion 5714; Terran_Refinery 2340; Terran_Barracks2 4418; Terran_Missile_Turret 0; Terran_Supply_Depot 1356; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 10452; Terran_Armory 7170; Terran_Starport 6560; Terran_Opening VultureHarass; Terran_Academy 11022; Terran_Bunker 0; Terran_Factory 3544; 
Terran_Control_Tower 8782; Terran_Comsat_Station 12426; Terran_Barracks 2282; Terran_Expansion 5282; Terran_Refinery 2308; Terran_Barracks2 7980; Terran_Missile_Turret 0; Terran_Supply_Depot 1346; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5746; Terran_Armory 6686; Terran_Starport 7674; Terran_Opening VultureHarass; Terran_Academy 10776; Terran_Bunker 0; Terran_Factory 3656; 
Terran_Control_Tower 8754; Terran_Comsat_Station 10942; Terran_Barracks 2420; Terran_Expansion 4848; Terran_Refinery 2478; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1414; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 6814; Terran_Armory 6382; Terran_Starport 7252; Terran_Opening VultureHarass; Terran_Academy 9596; Terran_Bunker 0; Terran_Factory 3768; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2260; Terran_Expansion 5902; Terran_Refinery 2480; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1362; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 7010; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4674; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 1604; Terran_Expansion 0; Terran_Refinery 3068; Terran_Barracks2 7628; Terran_Missile_Turret 0; Terran_Supply_Depot 1910; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 6856; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4764; 
Terran_Control_Tower 6230; Terran_Comsat_Station 15656; Terran_Barracks 2338; Terran_Expansion 8172; Terran_Refinery 2414; Terran_Barracks2 8996; Terran_Missile_Turret 14836; Terran_Supply_Depot 1368; Terran_Engineering_Bay 13410; Terran_Science_Facility 0; Terran_Machine_Shop 5084; Terran_Armory 11960; Terran_Starport 4972; Terran_Opening FastDropship; Terran_Academy 13492; Terran_Bunker 6100; Terran_Factory 3702; 
Terran_Control_Tower 0; Terran_Comsat_Station 16054; Terran_Barracks 1962; Terran_Expansion 7658; Terran_Refinery 2422; Terran_Barracks2 13686; Terran_Missile_Turret 11974; Terran_Supply_Depot 1226; Terran_Engineering_Bay 9838; Terran_Science_Facility 0; Terran_Machine_Shop 4912; Terran_Armory 9998; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 12868; Terran_Bunker 0; Terran_Factory 3656; 
Terran_Control_Tower 12564; Terran_Comsat_Station 9848; Terran_Barracks 2400; Terran_Expansion 7822; Terran_Refinery 2564; Terran_Barracks2 13960; Terran_Missile_Turret 18444; Terran_Supply_Depot 1384; Terran_Engineering_Bay 16130; Terran_Science_Facility 22726; Terran_Machine_Shop 5138; Terran_Armory 8856; Terran_Starport 11372; Terran_Opening SiegeExpand; Terran_Academy 8462; Terran_Bunker 6656; Terran_Factory 3848; 
Terran_Control_Tower 15724; Terran_Comsat_Station 0; Terran_Barracks 1996; Terran_Expansion 8554; Terran_Refinery 2324; Terran_Barracks2 5786; Terran_Missile_Turret 10488; Terran_Supply_Depot 1272; Terran_Engineering_Bay 9500; Terran_Science_Facility 0; Terran_Machine_Shop 4922; Terran_Armory 5564; Terran_Starport 14050; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3534; 
Terran_Control_Tower 8112; Terran_Comsat_Station 9292; Terran_Barracks 2348; Terran_Expansion 8254; Terran_Refinery 2490; Terran_Barracks2 0; Terran_Missile_Turret 10570; Terran_Supply_Depot 1346; Terran_Engineering_Bay 9434; Terran_Science_Facility 0; Terran_Machine_Shop 4968; Terran_Armory 9082; Terran_Starport 5096; Terran_Opening FastDropship; Terran_Academy 7476; Terran_Bunker 0; Terran_Factory 3704; 
