Zerg_Hive 816; Zerg_Opening ; Zerg_Spawning_Pool 118; Zerg_Extractor 66; Zerg_Creep_Colony 483; Zerg_Evolution_Chamber 977; Zerg_Queens_Nest 733; Zerg_Sunken_Colony 501; Zerg_Spore_Colony -1; Zerg_Expansion 203; Zerg_Hydralisk_Den 1070; Zerg_Greater_Spire 893; Zerg_Expansion2 377; Zerg_Lair 170; Zerg_Ultralisk_Cavern 900; Zerg_Spire 244; Zerg_Building_Overlord 60; Zerg_Defiler_Mound 1068; 
Zerg_Hive -1; Zerg_Opening hydras; Zerg_Spawning_Pool 140; Zerg_Extractor 56; Zerg_Creep_Colony 188; Zerg_Evolution_Chamber 646; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 206; Zerg_Spore_Colony -1; Zerg_Expansion 98; Zerg_Hydralisk_Den 254; Zerg_Greater_Spire -1; Zerg_Expansion2 341; Zerg_Lair 220; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 67; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 139; Zerg_Extractor 243; Zerg_Creep_Colony 445; Zerg_Evolution_Chamber 815; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 472; Zerg_Spore_Colony -1; Zerg_Expansion 110; Zerg_Hydralisk_Den 736; Zerg_Greater_Spire -1; Zerg_Expansion2 186; Zerg_Lair 332; Zerg_Ultralisk_Cavern -1; Zerg_Spire 399; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening lurkers; Zerg_Spawning_Pool 128; Zerg_Extractor 193; Zerg_Creep_Colony 213; Zerg_Evolution_Chamber 599; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 277; Zerg_Spore_Colony -1; Zerg_Expansion 109; Zerg_Hydralisk_Den 302; Zerg_Greater_Spire -1; Zerg_Expansion2 181; Zerg_Lair 257; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 51; Zerg_Defiler_Mound -1; 
Zerg_Hive 762; Zerg_Opening speedlings; Zerg_Spawning_Pool 126; Zerg_Extractor 188; Zerg_Creep_Colony 227; Zerg_Evolution_Chamber 540; Zerg_Queens_Nest 721; Zerg_Sunken_Colony 243; Zerg_Spore_Colony -1; Zerg_Expansion 111; Zerg_Hydralisk_Den 464; Zerg_Greater_Spire 843; Zerg_Expansion2 192; Zerg_Lair 256; Zerg_Ultralisk_Cavern -1; Zerg_Spire 327; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive 916; Zerg_Opening speedlings; Zerg_Spawning_Pool 117; Zerg_Extractor 215; Zerg_Creep_Colony 257; Zerg_Evolution_Chamber 722; Zerg_Queens_Nest 867; Zerg_Sunken_Colony 274; Zerg_Spore_Colony -1; Zerg_Expansion 104; Zerg_Hydralisk_Den 523; Zerg_Greater_Spire 1016; Zerg_Expansion2 112; Zerg_Lair 277; Zerg_Ultralisk_Cavern 0; Zerg_Spire 352; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 125; Zerg_Extractor 179; Zerg_Creep_Colony 209; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 327; Zerg_Spore_Colony -1; Zerg_Expansion 106; Zerg_Hydralisk_Den 587; Zerg_Greater_Spire -1; Zerg_Expansion2 173; Zerg_Lair 245; Zerg_Ultralisk_Cavern -1; Zerg_Spire 317; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive 756; Zerg_Opening hydras; Zerg_Spawning_Pool 128; Zerg_Extractor 153; Zerg_Creep_Colony 237; Zerg_Evolution_Chamber 529; Zerg_Queens_Nest 706; Zerg_Sunken_Colony 256; Zerg_Spore_Colony -1; Zerg_Expansion 111; Zerg_Hydralisk_Den 255; Zerg_Greater_Spire -1; Zerg_Expansion2 326; Zerg_Lair 222; Zerg_Ultralisk_Cavern 1000; Zerg_Spire -1; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 841; 
Zerg_Hive 0; Zerg_Opening mutas; Zerg_Spawning_Pool 97; Zerg_Extractor 156; Zerg_Creep_Colony 225; Zerg_Evolution_Chamber 533; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 253; Zerg_Spore_Colony -1; Zerg_Expansion 134; Zerg_Hydralisk_Den 407; Zerg_Greater_Spire 0; Zerg_Expansion2 196; Zerg_Lair 297; Zerg_Ultralisk_Cavern 0; Zerg_Spire 361; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive 752; Zerg_Opening lurkers; Zerg_Spawning_Pool 159; Zerg_Extractor 55; Zerg_Creep_Colony 331; Zerg_Evolution_Chamber 504; Zerg_Queens_Nest 707; Zerg_Sunken_Colony 348; Zerg_Spore_Colony -1; Zerg_Expansion 137; Zerg_Hydralisk_Den 251; Zerg_Greater_Spire 829; Zerg_Expansion2 411; Zerg_Lair 211; Zerg_Ultralisk_Cavern 0; Zerg_Spire 701; Zerg_Building_Overlord 70; Zerg_Defiler_Mound -1; 
Zerg_Hive 768; Zerg_Opening hydras; Zerg_Spawning_Pool 127; Zerg_Extractor 209; Zerg_Creep_Colony 201; Zerg_Evolution_Chamber 585; Zerg_Queens_Nest 723; Zerg_Sunken_Colony 236; Zerg_Spore_Colony -1; Zerg_Expansion 106; Zerg_Hydralisk_Den 303; Zerg_Greater_Spire -1; Zerg_Expansion2 177; Zerg_Lair 266; Zerg_Ultralisk_Cavern 858; Zerg_Spire -1; Zerg_Building_Overlord 50; Zerg_Defiler_Mound 857; 
Zerg_Hive -1; Zerg_Opening lurkers; Zerg_Spawning_Pool 136; Zerg_Extractor 159; Zerg_Creep_Colony 196; Zerg_Evolution_Chamber 759; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 217; Zerg_Spore_Colony -1; Zerg_Expansion 109; Zerg_Hydralisk_Den 271; Zerg_Greater_Spire -1; Zerg_Expansion2 546; Zerg_Lair 228; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 50; Zerg_Defiler_Mound -1; 
Zerg_Hive 692; Zerg_Opening hydras; Zerg_Spawning_Pool 135; Zerg_Extractor 151; Zerg_Creep_Colony 213; Zerg_Evolution_Chamber 513; Zerg_Queens_Nest 647; Zerg_Sunken_Colony 230; Zerg_Spore_Colony -1; Zerg_Expansion 106; Zerg_Hydralisk_Den 269; Zerg_Greater_Spire -1; Zerg_Expansion2 310; Zerg_Lair 210; Zerg_Ultralisk_Cavern 768; Zerg_Spire 648; Zerg_Building_Overlord 56; Zerg_Defiler_Mound -1; 
Zerg_Hive 870; Zerg_Opening lurkers; Zerg_Spawning_Pool 129; Zerg_Extractor 51; Zerg_Creep_Colony 185; Zerg_Evolution_Chamber 529; Zerg_Queens_Nest 821; Zerg_Sunken_Colony 210; Zerg_Spore_Colony -1; Zerg_Expansion 93; Zerg_Hydralisk_Den 252; Zerg_Greater_Spire -1; Zerg_Expansion2 368; Zerg_Lair 208; Zerg_Ultralisk_Cavern 962; Zerg_Spire -1; Zerg_Building_Overlord 62; Zerg_Defiler_Mound 960; 
Zerg_Hive -1; Zerg_Opening hydras; Zerg_Spawning_Pool 133; Zerg_Extractor 64; Zerg_Creep_Colony 187; Zerg_Evolution_Chamber 487; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 216; Zerg_Spore_Colony -1; Zerg_Expansion 99; Zerg_Hydralisk_Den 251; Zerg_Greater_Spire -1; Zerg_Expansion2 443; Zerg_Lair 232; Zerg_Ultralisk_Cavern -1; Zerg_Spire 491; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive 781; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 122; Zerg_Extractor 143; Zerg_Creep_Colony 200; Zerg_Evolution_Chamber 641; Zerg_Queens_Nest 728; Zerg_Sunken_Colony 253; Zerg_Spore_Colony -1; Zerg_Expansion 105; Zerg_Hydralisk_Den 417; Zerg_Greater_Spire 865; Zerg_Expansion2 413; Zerg_Lair 216; Zerg_Ultralisk_Cavern -1; Zerg_Spire 290; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 1070; 
Zerg_Hive -1; Zerg_Opening ; Zerg_Spawning_Pool 0; Zerg_Extractor -1; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion -1; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 -1; Zerg_Lair -1; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord -1; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 129; Zerg_Extractor 160; Zerg_Creep_Colony 253; Zerg_Evolution_Chamber 552; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 276; Zerg_Spore_Colony -1; Zerg_Expansion 112; Zerg_Hydralisk_Den 372; Zerg_Greater_Spire -1; Zerg_Expansion2 413; Zerg_Lair 224; Zerg_Ultralisk_Cavern -1; Zerg_Spire 288; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 65; Zerg_Extractor 76; Zerg_Creep_Colony 252; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 268; Zerg_Spore_Colony -1; Zerg_Expansion 149; Zerg_Hydralisk_Den 416; Zerg_Greater_Spire -1; Zerg_Expansion2 471; Zerg_Lair 220; Zerg_Ultralisk_Cavern -1; Zerg_Spire 290; Zerg_Building_Overlord 90; Zerg_Defiler_Mound -1; 
Zerg_Hive 744; Zerg_Opening speedlings; Zerg_Spawning_Pool 113; Zerg_Extractor 89; Zerg_Creep_Colony 277; Zerg_Evolution_Chamber 488; Zerg_Queens_Nest 680; Zerg_Sunken_Colony 303; Zerg_Spore_Colony -1; Zerg_Expansion 78; Zerg_Hydralisk_Den 413; Zerg_Greater_Spire -1; Zerg_Expansion2 416; Zerg_Lair 226; Zerg_Ultralisk_Cavern -1; Zerg_Spire 292; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 820; 
Zerg_Hive -1; Zerg_Opening hydras; Zerg_Spawning_Pool 64; Zerg_Extractor 74; Zerg_Creep_Colony 256; Zerg_Evolution_Chamber 676; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 277; Zerg_Spore_Colony -1; Zerg_Expansion 134; Zerg_Hydralisk_Den 458; Zerg_Greater_Spire -1; Zerg_Expansion2 354; Zerg_Lair 211; Zerg_Ultralisk_Cavern -1; Zerg_Spire 276; Zerg_Building_Overlord 89; Zerg_Defiler_Mound -1; 
Zerg_Hive 956; Zerg_Opening speedlings; Zerg_Spawning_Pool 69; Zerg_Extractor 81; Zerg_Creep_Colony 285; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest 889; Zerg_Sunken_Colony 378; Zerg_Spore_Colony -1; Zerg_Expansion 166; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 406; Zerg_Lair 228; Zerg_Ultralisk_Cavern -1; Zerg_Spire 292; Zerg_Building_Overlord 90; Zerg_Defiler_Mound -1; 
Zerg_Hive 1029; Zerg_Opening speedlings; Zerg_Spawning_Pool 124; Zerg_Extractor 144; Zerg_Creep_Colony 314; Zerg_Evolution_Chamber 692; Zerg_Queens_Nest 891; Zerg_Sunken_Colony 331; Zerg_Spore_Colony -1; Zerg_Expansion 104; Zerg_Hydralisk_Den 442; Zerg_Greater_Spire -1; Zerg_Expansion2 390; Zerg_Lair 221; Zerg_Ultralisk_Cavern -1; Zerg_Spire 297; Zerg_Building_Overlord 56; Zerg_Defiler_Mound -1; 
Zerg_Hive 579; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 161; Zerg_Extractor 175; Zerg_Creep_Colony 257; Zerg_Evolution_Chamber 281; Zerg_Queens_Nest 499; Zerg_Sunken_Colony 273; Zerg_Spore_Colony -1; Zerg_Expansion 106; Zerg_Hydralisk_Den 393; Zerg_Greater_Spire -1; Zerg_Expansion2 143; Zerg_Lair 235; Zerg_Ultralisk_Cavern 823; Zerg_Spire 299; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 658; 
Zerg_Hive 651; Zerg_Opening mutas; Zerg_Spawning_Pool 125; Zerg_Extractor 62; Zerg_Creep_Colony 288; Zerg_Evolution_Chamber 547; Zerg_Queens_Nest 588; Zerg_Sunken_Colony 319; Zerg_Spore_Colony -1; Zerg_Expansion 105; Zerg_Hydralisk_Den 304; Zerg_Greater_Spire 732; Zerg_Expansion2 182; Zerg_Lair 272; Zerg_Ultralisk_Cavern 986; Zerg_Spire 337; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 742; 
Zerg_Hive 942; Zerg_Opening speedlings; Zerg_Spawning_Pool 124; Zerg_Extractor 208; Zerg_Creep_Colony 234; Zerg_Evolution_Chamber 658; Zerg_Queens_Nest 894; Zerg_Sunken_Colony 318; Zerg_Spore_Colony -1; Zerg_Expansion 105; Zerg_Hydralisk_Den 295; Zerg_Greater_Spire -1; Zerg_Expansion2 189; Zerg_Lair 268; Zerg_Ultralisk_Cavern -1; Zerg_Spire 332; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 1022; 
Zerg_Hive -1; Zerg_Opening mutas; Zerg_Spawning_Pool 130; Zerg_Extractor 206; Zerg_Creep_Colony 290; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 332; Zerg_Spore_Colony -1; Zerg_Expansion 108; Zerg_Hydralisk_Den 296; Zerg_Greater_Spire -1; Zerg_Expansion2 179; Zerg_Lair 262; Zerg_Ultralisk_Cavern -1; Zerg_Spire 328; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening ; Zerg_Spawning_Pool 0; Zerg_Extractor -1; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion -1; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 -1; Zerg_Lair -1; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord -1; Zerg_Defiler_Mound -1; 
Zerg_Hive 718; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 128; Zerg_Extractor 161; Zerg_Creep_Colony 290; Zerg_Evolution_Chamber 614; Zerg_Queens_Nest 654; Zerg_Sunken_Colony 307; Zerg_Spore_Colony -1; Zerg_Expansion 109; Zerg_Hydralisk_Den 368; Zerg_Greater_Spire -1; Zerg_Expansion2 411; Zerg_Lair 219; Zerg_Ultralisk_Cavern 0; Zerg_Spire 285; Zerg_Building_Overlord 59; Zerg_Defiler_Mound 807; 
Zerg_Hive 778; Zerg_Opening unknown; Zerg_Spawning_Pool 101; Zerg_Extractor 200; Zerg_Creep_Colony 257; Zerg_Evolution_Chamber 425; Zerg_Queens_Nest 727; Zerg_Sunken_Colony 274; Zerg_Spore_Colony 469; Zerg_Expansion 136; Zerg_Hydralisk_Den 307; Zerg_Greater_Spire -1; Zerg_Expansion2 182; Zerg_Lair 259; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 857; 
Zerg_Hive -1; Zerg_Opening ; Zerg_Spawning_Pool 67; Zerg_Extractor 76; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 134; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 177; Zerg_Lair -1; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 90; Zerg_Defiler_Mound -1; 
Zerg_Hive 1065; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 78; Zerg_Extractor 165; Zerg_Creep_Colony 313; Zerg_Evolution_Chamber 671; Zerg_Queens_Nest 1013; Zerg_Sunken_Colony 371; Zerg_Spore_Colony -1; Zerg_Expansion 154; Zerg_Hydralisk_Den 337; Zerg_Greater_Spire -1; Zerg_Expansion2 569; Zerg_Lair 221; Zerg_Ultralisk_Cavern 0; Zerg_Spire 286; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening ; Zerg_Spawning_Pool 0; Zerg_Extractor -1; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion -1; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 -1; Zerg_Lair -1; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord -1; Zerg_Defiler_Mound -1; 
Zerg_Hive 786; Zerg_Opening speedlings; Zerg_Spawning_Pool 120; Zerg_Extractor 216; Zerg_Creep_Colony 278; Zerg_Evolution_Chamber 545; Zerg_Queens_Nest 744; Zerg_Sunken_Colony 295; Zerg_Spore_Colony -1; Zerg_Expansion 102; Zerg_Hydralisk_Den 314; Zerg_Greater_Spire -1; Zerg_Expansion2 161; Zerg_Lair 285; Zerg_Ultralisk_Cavern 0; Zerg_Spire 350; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 900; 
Zerg_Hive 793; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 123; Zerg_Extractor 143; Zerg_Creep_Colony 232; Zerg_Evolution_Chamber 567; Zerg_Queens_Nest 748; Zerg_Sunken_Colony 250; Zerg_Spore_Colony -1; Zerg_Expansion 108; Zerg_Hydralisk_Den 403; Zerg_Greater_Spire -1; Zerg_Expansion2 570; Zerg_Lair 202; Zerg_Ultralisk_Cavern 968; Zerg_Spire 274; Zerg_Building_Overlord 54; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 129; Zerg_Extractor 65; Zerg_Creep_Colony 277; Zerg_Evolution_Chamber 575; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 293; Zerg_Spore_Colony -1; Zerg_Expansion 107; Zerg_Hydralisk_Den 303; Zerg_Greater_Spire -1; Zerg_Expansion2 169; Zerg_Lair 275; Zerg_Ultralisk_Cavern -1; Zerg_Spire 358; Zerg_Building_Overlord 54; Zerg_Defiler_Mound -1; 
Zerg_Hive 686; Zerg_Opening mutas; Zerg_Spawning_Pool 99; Zerg_Extractor 64; Zerg_Creep_Colony 301; Zerg_Evolution_Chamber 528; Zerg_Queens_Nest 617; Zerg_Sunken_Colony 408; Zerg_Spore_Colony 0; Zerg_Expansion 130; Zerg_Hydralisk_Den 444; Zerg_Greater_Spire -1; Zerg_Expansion2 172; Zerg_Lair 263; Zerg_Ultralisk_Cavern 0; Zerg_Spire 338; Zerg_Building_Overlord 53; Zerg_Defiler_Mound 787; 
Zerg_Hive -1; Zerg_Opening mutas; Zerg_Spawning_Pool 170; Zerg_Extractor 61; Zerg_Creep_Colony 228; Zerg_Evolution_Chamber 274; Zerg_Queens_Nest 542; Zerg_Sunken_Colony 245; Zerg_Spore_Colony -1; Zerg_Expansion 106; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 139; Zerg_Lair 290; Zerg_Ultralisk_Cavern -1; Zerg_Spire 354; Zerg_Building_Overlord 53; Zerg_Defiler_Mound -1; 
Zerg_Hive 608; Zerg_Opening mutas; Zerg_Spawning_Pool 180; Zerg_Extractor 67; Zerg_Creep_Colony 226; Zerg_Evolution_Chamber 290; Zerg_Queens_Nest 504; Zerg_Sunken_Colony 242; Zerg_Spore_Colony -1; Zerg_Expansion 110; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 151; Zerg_Lair 260; Zerg_Ultralisk_Cavern 687; Zerg_Spire 323; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 125; Zerg_Extractor 177; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 109; Zerg_Hydralisk_Den 304; Zerg_Greater_Spire -1; Zerg_Expansion2 173; Zerg_Lair 258; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 55; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening ; Zerg_Spawning_Pool 154; Zerg_Extractor 195; Zerg_Creep_Colony 310; Zerg_Evolution_Chamber 294; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 326; Zerg_Spore_Colony -1; Zerg_Expansion 104; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 140; Zerg_Lair 255; Zerg_Ultralisk_Cavern -1; Zerg_Spire 323; Zerg_Building_Overlord 54; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening ; Zerg_Spawning_Pool 169; Zerg_Extractor -1; Zerg_Creep_Colony 205; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 225; Zerg_Spore_Colony -1; Zerg_Expansion 110; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 147; Zerg_Lair -1; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 60; Zerg_Defiler_Mound -1; 
Zerg_Hive 678; Zerg_Opening mutas; Zerg_Spawning_Pool 129; Zerg_Extractor 196; Zerg_Creep_Colony 238; Zerg_Evolution_Chamber 283; Zerg_Queens_Nest 625; Zerg_Sunken_Colony 270; Zerg_Spore_Colony -1; Zerg_Expansion 106; Zerg_Hydralisk_Den 406; Zerg_Greater_Spire -1; Zerg_Expansion2 169; Zerg_Lair 252; Zerg_Ultralisk_Cavern 895; Zerg_Spire 320; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 770; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 66; Zerg_Extractor 79; Zerg_Creep_Colony 236; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 253; Zerg_Spore_Colony -1; Zerg_Expansion 144; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 -1; Zerg_Lair 222; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 92; Zerg_Defiler_Mound -1; 
Zerg_Hive 816; Zerg_Opening speedlings; Zerg_Spawning_Pool 68; Zerg_Extractor 79; Zerg_Creep_Colony 241; Zerg_Evolution_Chamber 632; Zerg_Queens_Nest 768; Zerg_Sunken_Colony 258; Zerg_Spore_Colony 0; Zerg_Expansion 155; Zerg_Hydralisk_Den 464; Zerg_Greater_Spire -1; Zerg_Expansion2 511; Zerg_Lair 221; Zerg_Ultralisk_Cavern 1016; Zerg_Spire 290; Zerg_Building_Overlord 93; Zerg_Defiler_Mound 898; 
Zerg_Hive 486; Zerg_Opening mutas; Zerg_Spawning_Pool 124; Zerg_Extractor 219; Zerg_Creep_Colony 211; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest 441; Zerg_Sunken_Colony 231; Zerg_Spore_Colony -1; Zerg_Expansion 105; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire 565; Zerg_Expansion2 167; Zerg_Lair 272; Zerg_Ultralisk_Cavern -1; Zerg_Spire 341; Zerg_Building_Overlord 54; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening ; Zerg_Spawning_Pool 126; Zerg_Extractor -1; Zerg_Creep_Colony 210; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 225; Zerg_Spore_Colony -1; Zerg_Expansion 106; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 167; Zerg_Lair -1; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive 474; Zerg_Opening speedlings; Zerg_Spawning_Pool 71; Zerg_Extractor 73; Zerg_Creep_Colony 278; Zerg_Evolution_Chamber 499; Zerg_Queens_Nest 419; Zerg_Sunken_Colony 295; Zerg_Spore_Colony 617; Zerg_Expansion 147; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire 552; Zerg_Expansion2 445; Zerg_Lair 227; Zerg_Ultralisk_Cavern 708; Zerg_Spire 307; Zerg_Building_Overlord 91; Zerg_Defiler_Mound -1; 
Zerg_Hive 728; Zerg_Opening speedlings; Zerg_Spawning_Pool 128; Zerg_Extractor 68; Zerg_Creep_Colony 189; Zerg_Evolution_Chamber 460; Zerg_Queens_Nest 680; Zerg_Sunken_Colony 204; Zerg_Spore_Colony -1; Zerg_Expansion 107; Zerg_Hydralisk_Den 381; Zerg_Greater_Spire -1; Zerg_Expansion2 319; Zerg_Lair 241; Zerg_Ultralisk_Cavern 1009; Zerg_Spire 307; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 804; 
Zerg_Hive 656; Zerg_Opening speedlings; Zerg_Spawning_Pool 123; Zerg_Extractor 144; Zerg_Creep_Colony 278; Zerg_Evolution_Chamber 593; Zerg_Queens_Nest 592; Zerg_Sunken_Colony 297; Zerg_Spore_Colony -1; Zerg_Expansion 106; Zerg_Hydralisk_Den 401; Zerg_Greater_Spire -1; Zerg_Expansion2 304; Zerg_Lair 206; Zerg_Ultralisk_Cavern 1024; Zerg_Spire 275; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 748; 
Zerg_Hive -1; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 126; Zerg_Extractor 148; Zerg_Creep_Colony 188; Zerg_Evolution_Chamber 412; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 203; Zerg_Spore_Colony -1; Zerg_Expansion 110; Zerg_Hydralisk_Den 394; Zerg_Greater_Spire -1; Zerg_Expansion2 262; Zerg_Lair 213; Zerg_Ultralisk_Cavern -1; Zerg_Spire 281; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive 467; Zerg_Opening speedlings; Zerg_Spawning_Pool 122; Zerg_Extractor 208; Zerg_Creep_Colony 215; Zerg_Evolution_Chamber 489; Zerg_Queens_Nest 426; Zerg_Sunken_Colony 250; Zerg_Spore_Colony -1; Zerg_Expansion 105; Zerg_Hydralisk_Den 299; Zerg_Greater_Spire -1; Zerg_Expansion2 168; Zerg_Lair 263; Zerg_Ultralisk_Cavern 947; Zerg_Spire 328; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 546; 
Zerg_Hive 462; Zerg_Opening speedlings; Zerg_Spawning_Pool 123; Zerg_Extractor 202; Zerg_Creep_Colony 292; Zerg_Evolution_Chamber 509; Zerg_Queens_Nest 416; Zerg_Sunken_Colony 382; Zerg_Spore_Colony 897; Zerg_Expansion 103; Zerg_Hydralisk_Den 278; Zerg_Greater_Spire -1; Zerg_Expansion2 167; Zerg_Lair 258; Zerg_Ultralisk_Cavern 703; Zerg_Spire 324; Zerg_Building_Overlord 59; Zerg_Defiler_Mound 542; 
