Terran_Control_Tower 14946; Terran_Comsat_Station 15992; Terran_Barracks 2012; Terran_Expansion 9034; Terran_Refinery 2806; Terran_Barracks2 12262; Terran_Missile_Turret 10486; Terran_Supply_Depot 1398; Terran_Engineering_Bay 7218; Terran_Science_Facility 0; Terran_Machine_Shop 5492; Terran_Armory 0; Terran_Starport 13160; Terran_Opening TwoFactory; Terran_Academy 14170; Terran_Bunker 6212; Terran_Factory 4052; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2424; Terran_Expansion 11208; Terran_Refinery 2506; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1448; Terran_Engineering_Bay 8872; Terran_Science_Facility 0; Terran_Machine_Shop 5032; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3768; 
Terran_Control_Tower 0; Terran_Comsat_Station 12724; Terran_Barracks 2362; Terran_Expansion 6740; Terran_Refinery 2474; Terran_Barracks2 9258; Terran_Missile_Turret 9354; Terran_Supply_Depot 1396; Terran_Engineering_Bay 7622; Terran_Science_Facility 0; Terran_Machine_Shop 5002; Terran_Armory 14260; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 11448; Terran_Bunker 0; Terran_Factory 3718; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 8780; Terran_Barracks 2518; Terran_Expansion 7108; Terran_Refinery 2360; Terran_Barracks2 0; Terran_Missile_Turret 9450; Terran_Supply_Depot 1412; Terran_Engineering_Bay 8478; Terran_Science_Facility 14026; Terran_Machine_Shop 5206; Terran_Armory 8826; Terran_Starport 12562; Terran_Opening Standard; Terran_Academy 7378; Terran_Bunker 0; Terran_Factory 3856; 
Terran_Control_Tower 0; Terran_Comsat_Station 11128; Terran_Barracks 2470; Terran_Expansion 6984; Terran_Refinery 2078; Terran_Barracks2 0; Terran_Missile_Turret 9302; Terran_Supply_Depot 1394; Terran_Engineering_Bay 8218; Terran_Science_Facility 0; Terran_Machine_Shop 5190; Terran_Armory 9648; Terran_Starport 16068; Terran_Opening Standard; Terran_Academy 9698; Terran_Bunker 0; Terran_Factory 3938; 
Terran_Control_Tower 26192; Terran_Comsat_Station 10224; Terran_Barracks 2294; Terran_Expansion 6946; Terran_Refinery 2516; Terran_Barracks2 0; Terran_Missile_Turret 11016; Terran_Supply_Depot 1362; Terran_Engineering_Bay 8808; Terran_Science_Facility 16696; Terran_Machine_Shop 5044; Terran_Armory 8848; Terran_Starport 14706; Terran_Opening Standard; Terran_Academy 8886; Terran_Bunker 0; Terran_Factory 3794; 
Terran_Control_Tower 11980; Terran_Comsat_Station 12118; Terran_Barracks 2086; Terran_Expansion 6346; Terran_Refinery 2546; Terran_Barracks2 4720; Terran_Missile_Turret 7756; Terran_Supply_Depot 1402; Terran_Engineering_Bay 6614; Terran_Science_Facility 17488; Terran_Machine_Shop 5284; Terran_Armory 16278; Terran_Starport 10190; Terran_Opening SiegeExpand; Terran_Academy 10534; Terran_Bunker 0; Terran_Factory 3996; 
Terran_Control_Tower 0; Terran_Comsat_Station 7378; Terran_Barracks 2286; Terran_Expansion 8250; Terran_Refinery 4700; Terran_Barracks2 0; Terran_Missile_Turret 6910; Terran_Supply_Depot 1410; Terran_Engineering_Bay 5576; Terran_Science_Facility 16340; Terran_Machine_Shop 7198; Terran_Armory 10502; Terran_Starport 15006; Terran_Opening SiegeExpand; Terran_Academy 5056; Terran_Bunker 6316; Terran_Factory 5890; 
Terran_Control_Tower 0; Terran_Comsat_Station 13232; Terran_Barracks 2338; Terran_Expansion 13554; Terran_Refinery 2450; Terran_Barracks2 0; Terran_Missile_Turret 9652; Terran_Supply_Depot 1344; Terran_Engineering_Bay 8312; Terran_Science_Facility 0; Terran_Machine_Shop 5056; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 11856; Terran_Bunker 0; Terran_Factory 3778; 
Terran_Control_Tower 0; Terran_Comsat_Station 8850; Terran_Barracks 2376; Terran_Expansion 6946; Terran_Refinery 2572; Terran_Barracks2 0; Terran_Missile_Turret 9264; Terran_Supply_Depot 1368; Terran_Engineering_Bay 8192; Terran_Science_Facility 0; Terran_Machine_Shop 5234; Terran_Armory 10164; Terran_Starport 12516; Terran_Opening Standard; Terran_Academy 7472; Terran_Bunker 8582; Terran_Factory 3968; 
Terran_Control_Tower 20812; Terran_Comsat_Station 10964; Terran_Barracks 2326; Terran_Expansion 7000; Terran_Refinery 2190; Terran_Barracks2 0; Terran_Missile_Turret 9256; Terran_Supply_Depot 1370; Terran_Engineering_Bay 8200; Terran_Science_Facility 15016; Terran_Machine_Shop 5230; Terran_Armory 9480; Terran_Starport 13722; Terran_Opening Standard; Terran_Academy 9566; Terran_Bunker 0; Terran_Factory 3950; 
Terran_Control_Tower 20540; Terran_Comsat_Station 11202; Terran_Barracks 2336; Terran_Expansion 7640; Terran_Refinery 2482; Terran_Barracks2 0; Terran_Missile_Turret 7070; Terran_Supply_Depot 1342; Terran_Engineering_Bay 5886; Terran_Science_Facility 14982; Terran_Machine_Shop 5010; Terran_Armory 9768; Terran_Starport 13046; Terran_Opening SiegeExpand; Terran_Academy 9834; Terran_Bunker 11636; Terran_Factory 3744; 
Terran_Control_Tower 0; Terran_Comsat_Station 13724; Terran_Barracks 2350; Terran_Expansion 10038; Terran_Refinery 2452; Terran_Barracks2 14356; Terran_Missile_Turret 11306; Terran_Supply_Depot 1372; Terran_Engineering_Bay 9060; Terran_Science_Facility 17440; Terran_Machine_Shop 5302; Terran_Armory 12364; Terran_Starport 15522; Terran_Opening Standard; Terran_Academy 12396; Terran_Bunker 0; Terran_Factory 4004; 
Terran_Control_Tower 16556; Terran_Comsat_Station 7386; Terran_Barracks 2462; Terran_Expansion 8620; Terran_Refinery 5010; Terran_Barracks2 4738; Terran_Missile_Turret 12448; Terran_Supply_Depot 1390; Terran_Engineering_Bay 11238; Terran_Science_Facility 16540; Terran_Machine_Shop 12020; Terran_Armory 13400; Terran_Starport 15242; Terran_Opening Bio; Terran_Academy 5794; Terran_Bunker 3798; Terran_Factory 10584; 
Terran_Control_Tower 17858; Terran_Comsat_Station 11700; Terran_Barracks 2350; Terran_Expansion 7446; Terran_Refinery 2510; Terran_Barracks2 0; Terran_Missile_Turret 8178; Terran_Supply_Depot 1404; Terran_Engineering_Bay 6580; Terran_Science_Facility 16030; Terran_Machine_Shop 5198; Terran_Armory 10158; Terran_Starport 14410; Terran_Opening SiegeExpand; Terran_Academy 10212; Terran_Bunker 9064; Terran_Factory 3910; 
Terran_Control_Tower 0; Terran_Comsat_Station 11826; Terran_Barracks 2450; Terran_Expansion 8446; Terran_Refinery 2580; Terran_Barracks2 0; Terran_Missile_Turret 7962; Terran_Supply_Depot 1440; Terran_Engineering_Bay 6674; Terran_Science_Facility 16262; Terran_Machine_Shop 5170; Terran_Armory 9860; Terran_Starport 14132; Terran_Opening SiegeExpand; Terran_Academy 9824; Terran_Bunker 0; Terran_Factory 3852; 
Terran_Control_Tower 16736; Terran_Comsat_Station 19690; Terran_Barracks 2404; Terran_Expansion 5506; Terran_Refinery 2472; Terran_Barracks2 4652; Terran_Missile_Turret 8172; Terran_Supply_Depot 1444; Terran_Engineering_Bay 6990; Terran_Science_Facility 24552; Terran_Machine_Shop 4988; Terran_Armory 19820; Terran_Starport 15008; Terran_Opening SiegeExpand; Terran_Academy 17722; Terran_Bunker 0; Terran_Factory 3722; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2216; Terran_Expansion 0; Terran_Refinery 2852; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1348; Terran_Engineering_Bay 8628; Terran_Science_Facility 0; Terran_Machine_Shop 5330; Terran_Armory 9396; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 9412; Terran_Bunker 0; Terran_Factory 4084; 
Terran_Control_Tower 0; Terran_Comsat_Station 12468; Terran_Barracks 2464; Terran_Expansion 9386; Terran_Refinery 2056; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1326; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5414; Terran_Armory 11516; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 10908; Terran_Bunker 0; Terran_Factory 3952; 
Terran_Control_Tower 0; Terran_Comsat_Station 7582; Terran_Barracks 2584; Terran_Expansion 10704; Terran_Refinery 2224; Terran_Barracks2 4270; Terran_Missile_Turret 11020; Terran_Supply_Depot 1328; Terran_Engineering_Bay 8976; Terran_Science_Facility 0; Terran_Machine_Shop 11034; Terran_Armory 14774; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 5040; Terran_Bunker 12708; Terran_Factory 9008; 
Terran_Control_Tower 28548; Terran_Comsat_Station 9240; Terran_Barracks 2522; Terran_Expansion 7584; Terran_Refinery 2082; Terran_Barracks2 16036; Terran_Missile_Turret 17074; Terran_Supply_Depot 1394; Terran_Engineering_Bay 9382; Terran_Science_Facility 19542; Terran_Machine_Shop 5742; Terran_Armory 8016; Terran_Starport 18278; Terran_Opening Standard; Terran_Academy 7964; Terran_Bunker 0; Terran_Factory 4214; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2448; Terran_Expansion 0; Terran_Refinery 2526; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1406; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5108; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3800; 
Terran_Control_Tower 21406; Terran_Comsat_Station 11534; Terran_Barracks 2568; Terran_Expansion 7236; Terran_Refinery 2120; Terran_Barracks2 0; Terran_Missile_Turret 8612; Terran_Supply_Depot 1420; Terran_Engineering_Bay 7588; Terran_Science_Facility 14392; Terran_Machine_Shop 5296; Terran_Armory 10070; Terran_Starport 13090; Terran_Opening Standard; Terran_Academy 10090; Terran_Bunker 0; Terran_Factory 3980; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 19272; Terran_Comsat_Station 9386; Terran_Barracks 2426; Terran_Expansion 7364; Terran_Refinery 2562; Terran_Barracks2 0; Terran_Missile_Turret 11638; Terran_Supply_Depot 1398; Terran_Engineering_Bay 10274; Terran_Science_Facility 14494; Terran_Machine_Shop 5162; Terran_Armory 8136; Terran_Starport 12696; Terran_Opening Standard; Terran_Academy 8082; Terran_Bunker 0; Terran_Factory 3904; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2412; Terran_Expansion 8280; Terran_Refinery 2550; Terran_Barracks2 4510; Terran_Missile_Turret 0; Terran_Supply_Depot 1418; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5060; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3776; 
Terran_Control_Tower 0; Terran_Comsat_Station 9640; Terran_Barracks 2560; Terran_Expansion 7784; Terran_Refinery 2114; Terran_Barracks2 0; Terran_Missile_Turret 14412; Terran_Supply_Depot 1398; Terran_Engineering_Bay 13318; Terran_Science_Facility 13032; Terran_Machine_Shop 5796; Terran_Armory 8420; Terran_Starport 11830; Terran_Opening Standard; Terran_Academy 8350; Terran_Bunker 0; Terran_Factory 4366; 
Terran_Control_Tower 0; Terran_Comsat_Station 10150; Terran_Barracks 2316; Terran_Expansion 6728; Terran_Refinery 2486; Terran_Barracks2 13434; Terran_Missile_Turret 8342; Terran_Supply_Depot 1330; Terran_Engineering_Bay 7324; Terran_Science_Facility 15148; Terran_Machine_Shop 4984; Terran_Armory 9724; Terran_Starport 13818; Terran_Opening Standard; Terran_Academy 8788; Terran_Bunker 0; Terran_Factory 3718; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1428; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2360; Terran_Expansion 0; Terran_Refinery 2446; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1394; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 4836; Terran_Factory 3940; 
Terran_Control_Tower 18060; Terran_Comsat_Station 9150; Terran_Barracks 2578; Terran_Expansion 7276; Terran_Refinery 2156; Terran_Barracks2 0; Terran_Missile_Turret 14564; Terran_Supply_Depot 1392; Terran_Engineering_Bay 13368; Terran_Science_Facility 12558; Terran_Machine_Shop 5224; Terran_Armory 7740; Terran_Starport 10504; Terran_Opening Standard; Terran_Academy 7700; Terran_Bunker 0; Terran_Factory 3974; 
Terran_Control_Tower 0; Terran_Comsat_Station 9338; Terran_Barracks 2786; Terran_Expansion 11082; Terran_Refinery 2298; Terran_Barracks2 8276; Terran_Missile_Turret 12852; Terran_Supply_Depot 1406; Terran_Engineering_Bay 11062; Terran_Science_Facility 0; Terran_Machine_Shop 13738; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 6750; Terran_Bunker 4242; Terran_Factory 12102; 
Terran_Control_Tower 0; Terran_Comsat_Station 8184; Terran_Barracks 2230; Terran_Expansion 0; Terran_Refinery 4844; Terran_Barracks2 6368; Terran_Missile_Turret 0; Terran_Supply_Depot 1412; Terran_Engineering_Bay 11256; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 6542; Terran_Bunker 5834; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 15622; Terran_Barracks 2106; Terran_Expansion 11218; Terran_Refinery 2486; Terran_Barracks2 4438; Terran_Missile_Turret 12518; Terran_Supply_Depot 1434; Terran_Engineering_Bay 11320; Terran_Science_Facility 0; Terran_Machine_Shop 5204; Terran_Armory 20806; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 14284; Terran_Bunker 8846; Terran_Factory 3918; 
Terran_Control_Tower 0; Terran_Comsat_Station 12092; Terran_Barracks 2144; Terran_Expansion 7124; Terran_Refinery 2378; Terran_Barracks2 10540; Terran_Missile_Turret 8584; Terran_Supply_Depot 1452; Terran_Engineering_Bay 7624; Terran_Science_Facility 0; Terran_Machine_Shop 5034; Terran_Armory 12064; Terran_Starport 17336; Terran_Opening SiegeExpand; Terran_Academy 10432; Terran_Bunker 0; Terran_Factory 3730; 
Terran_Control_Tower 22234; Terran_Comsat_Station 12214; Terran_Barracks 2114; Terran_Expansion 6952; Terran_Refinery 2338; Terran_Barracks2 9190; Terran_Missile_Turret 9452; Terran_Supply_Depot 1388; Terran_Engineering_Bay 7252; Terran_Science_Facility 19602; Terran_Machine_Shop 4796; Terran_Armory 12822; Terran_Starport 17928; Terran_Opening SiegeExpand; Terran_Academy 10838; Terran_Bunker 0; Terran_Factory 3528; 
Terran_Control_Tower 16454; Terran_Comsat_Station 11000; Terran_Barracks 2248; Terran_Expansion 6730; Terran_Refinery 2360; Terran_Barracks2 5480; Terran_Missile_Turret 10334; Terran_Supply_Depot 1548; Terran_Engineering_Bay 9218; Terran_Science_Facility 16470; Terran_Machine_Shop 4944; Terran_Armory 13918; Terran_Starport 14608; Terran_Opening SiegeExpand; Terran_Academy 9702; Terran_Bunker 0; Terran_Factory 3674; 
Terran_Control_Tower 20372; Terran_Comsat_Station 9438; Terran_Barracks 2586; Terran_Expansion 7156; Terran_Refinery 2082; Terran_Barracks2 0; Terran_Missile_Turret 11338; Terran_Supply_Depot 1346; Terran_Engineering_Bay 9896; Terran_Science_Facility 13082; Terran_Machine_Shop 6202; Terran_Armory 7796; Terran_Starport 11764; Terran_Opening VultureHarass; Terran_Academy 7922; Terran_Bunker 0; Terran_Factory 4142; 
Terran_Control_Tower 19484; Terran_Comsat_Station 7904; Terran_Barracks 2310; Terran_Expansion 9784; Terran_Refinery 2426; Terran_Barracks2 2790; Terran_Missile_Turret 9690; Terran_Supply_Depot 1342; Terran_Engineering_Bay 8604; Terran_Science_Facility 19518; Terran_Machine_Shop 9930; Terran_Armory 18172; Terran_Starport 18106; Terran_Opening Bio; Terran_Academy 6132; Terran_Bunker 14038; Terran_Factory 6092; 
Terran_Control_Tower 18490; Terran_Comsat_Station 10020; Terran_Barracks 2368; Terran_Expansion 7156; Terran_Refinery 2490; Terran_Barracks2 0; Terran_Missile_Turret 15264; Terran_Supply_Depot 1376; Terran_Engineering_Bay 13212; Terran_Science_Facility 12750; Terran_Machine_Shop 4990; Terran_Armory 8474; Terran_Starport 11556; Terran_Opening Standard; Terran_Academy 8452; Terran_Bunker 0; Terran_Factory 3754; 
Terran_Control_Tower 15998; Terran_Comsat_Station 9820; Terran_Barracks 2576; Terran_Expansion 7114; Terran_Refinery 2532; Terran_Barracks2 0; Terran_Missile_Turret 8958; Terran_Supply_Depot 1392; Terran_Engineering_Bay 7766; Terran_Science_Facility 16022; Terran_Machine_Shop 5382; Terran_Armory 8490; Terran_Starport 13230; Terran_Opening Standard; Terran_Academy 8466; Terran_Bunker 0; Terran_Factory 4004; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 27866; Terran_Comsat_Station 11064; Terran_Barracks 2210; Terran_Expansion 6906; Terran_Refinery 2334; Terran_Barracks2 10820; Terran_Missile_Turret 7614; Terran_Supply_Depot 1434; Terran_Engineering_Bay 6608; Terran_Science_Facility 25702; Terran_Machine_Shop 4820; Terran_Armory 17016; Terran_Starport 19490; Terran_Opening SiegeExpand; Terran_Academy 9580; Terran_Bunker 0; Terran_Factory 3554; 
Terran_Control_Tower 17594; Terran_Comsat_Station 8854; Terran_Barracks 2336; Terran_Expansion 6514; Terran_Refinery 2500; Terran_Barracks2 0; Terran_Missile_Turret 11760; Terran_Supply_Depot 1394; Terran_Engineering_Bay 10550; Terran_Science_Facility 13884; Terran_Machine_Shop 4940; Terran_Armory 7720; Terran_Starport 12694; Terran_Opening SiegeExpand; Terran_Academy 7562; Terran_Bunker 0; Terran_Factory 3690; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 7636; Terran_Barracks 2346; Terran_Expansion 6874; Terran_Refinery 2458; Terran_Barracks2 0; Terran_Missile_Turret 9458; Terran_Supply_Depot 1386; Terran_Engineering_Bay 8336; Terran_Science_Facility 14230; Terran_Machine_Shop 6548; Terran_Armory 8090; Terran_Starport 12724; Terran_Opening VultureHarass; Terran_Academy 5668; Terran_Bunker 0; Terran_Factory 3718; 
Terran_Control_Tower 0; Terran_Comsat_Station 9328; Terran_Barracks 2472; Terran_Expansion 6876; Terran_Refinery 2530; Terran_Barracks2 24958; Terran_Missile_Turret 15242; Terran_Supply_Depot 1452; Terran_Engineering_Bay 13570; Terran_Science_Facility 13312; Terran_Machine_Shop 5040; Terran_Armory 8024; Terran_Starport 11980; Terran_Opening Standard; Terran_Academy 7972; Terran_Bunker 0; Terran_Factory 3758; 
Terran_Control_Tower 15256; Terran_Comsat_Station 10352; Terran_Barracks 2412; Terran_Expansion 7130; Terran_Refinery 2868; Terran_Barracks2 0; Terran_Missile_Turret 13130; Terran_Supply_Depot 1436; Terran_Engineering_Bay 11312; Terran_Science_Facility 13814; Terran_Machine_Shop 8480; Terran_Armory 8986; Terran_Starport 11636; Terran_Opening SiegeExpand; Terran_Academy 8954; Terran_Bunker 3770; Terran_Factory 7088; 
Terran_Control_Tower 0; Terran_Comsat_Station 7852; Terran_Barracks 2736; Terran_Expansion 10520; Terran_Refinery 2082; Terran_Barracks2 4364; Terran_Missile_Turret 11798; Terran_Supply_Depot 1364; Terran_Engineering_Bay 10444; Terran_Science_Facility 0; Terran_Machine_Shop 11156; Terran_Armory 19956; Terran_Starport 23404; Terran_Opening Bio; Terran_Academy 5246; Terran_Bunker 8078; Terran_Factory 9690; 
Terran_Control_Tower 18828; Terran_Comsat_Station 13356; Terran_Barracks 2886; Terran_Expansion 7760; Terran_Refinery 2174; Terran_Barracks2 6292; Terran_Missile_Turret 9240; Terran_Supply_Depot 1444; Terran_Engineering_Bay 8204; Terran_Science_Facility 18882; Terran_Machine_Shop 5488; Terran_Armory 12690; Terran_Starport 17444; Terran_Opening SiegeExpand; Terran_Academy 11644; Terran_Bunker 0; Terran_Factory 4226; 
