Zerg_Hive 25785; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3015; Zerg_Extractor 6330; Zerg_Creep_Colony 4335; Zerg_Evolution_Chamber 12630; Zerg_Queens_Nest 20945; Zerg_Sunken_Colony 5325; Zerg_Spore_Colony 0; Zerg_Expansion 2390; Zerg_Hydralisk_Den 7410; Zerg_Greater_Spire 0; Zerg_Expansion2 6025; Zerg_Lair 14330; Zerg_Ultralisk_Cavern 0; Zerg_Spire 15900; Zerg_Building_Overlord 1215; Zerg_Defiler_Mound 0; 
Zerg_Hive 16906; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3478; Zerg_Extractor 3212; Zerg_Creep_Colony 14320; Zerg_Evolution_Chamber 11736; Zerg_Queens_Nest 15060; Zerg_Sunken_Colony 14732; Zerg_Spore_Colony 0; Zerg_Expansion 2610; Zerg_Hydralisk_Den 8500; Zerg_Greater_Spire 39802; Zerg_Expansion2 4868; Zerg_Lair 6148; Zerg_Ultralisk_Cavern 19292; Zerg_Spire 7856; Zerg_Building_Overlord 1366; Zerg_Defiler_Mound 25972; 
Zerg_Hive 20316; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1592; Zerg_Extractor 2298; Zerg_Creep_Colony 9670; Zerg_Evolution_Chamber 7300; Zerg_Queens_Nest 18340; Zerg_Sunken_Colony 10022; Zerg_Spore_Colony 31428; Zerg_Expansion 3446; Zerg_Hydralisk_Den 8464; Zerg_Greater_Spire 48250; Zerg_Expansion2 4800; Zerg_Lair 7992; Zerg_Ultralisk_Cavern 22576; Zerg_Spire 12252; Zerg_Building_Overlord 2028; Zerg_Defiler_Mound 43930; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3074; Zerg_Extractor 4652; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2652; Zerg_Hydralisk_Den 5964; Zerg_Greater_Spire 0; Zerg_Expansion2 4242; Zerg_Lair 7546; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1362; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3058; Zerg_Extractor 5184; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2610; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 4772; Zerg_Lair 7558; Zerg_Ultralisk_Cavern 0; Zerg_Spire 9150; Zerg_Building_Overlord 1344; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Standard; Zerg_Spawning_Pool 2512; Zerg_Extractor 3276; Zerg_Creep_Colony 8550; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 9388; Zerg_Spore_Colony 0; Zerg_Expansion 3160; Zerg_Hydralisk_Den 6016; Zerg_Greater_Spire 0; Zerg_Expansion2 5618; Zerg_Lair 5486; Zerg_Ultralisk_Cavern 0; Zerg_Spire 11306; Zerg_Building_Overlord 1348; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1934; Zerg_Extractor 4790; Zerg_Creep_Colony 8700; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 9198; Zerg_Spore_Colony 0; Zerg_Expansion 3220; Zerg_Hydralisk_Den 5934; Zerg_Greater_Spire 0; Zerg_Expansion2 4528; Zerg_Lair 8906; Zerg_Ultralisk_Cavern 0; Zerg_Spire 10606; Zerg_Building_Overlord 1380; Zerg_Defiler_Mound 0; 
Zerg_Hive 17898; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1968; Zerg_Extractor 2236; Zerg_Creep_Colony 5136; Zerg_Evolution_Chamber 13308; Zerg_Queens_Nest 16680; Zerg_Sunken_Colony 5554; Zerg_Spore_Colony 0; Zerg_Expansion 3238; Zerg_Hydralisk_Den 9424; Zerg_Greater_Spire 0; Zerg_Expansion2 5868; Zerg_Lair 8020; Zerg_Ultralisk_Cavern 19882; Zerg_Spire 14128; Zerg_Building_Overlord 1336; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraRush; Zerg_Spawning_Pool 1594; Zerg_Extractor 2132; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 4304; Zerg_Hydralisk_Den 4632; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 9712; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1982; Zerg_Defiler_Mound 0; 
Zerg_Hive 19994; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2786; Zerg_Extractor 5838; Zerg_Creep_Colony 4344; Zerg_Evolution_Chamber 15368; Zerg_Queens_Nest 18910; Zerg_Sunken_Colony 4750; Zerg_Spore_Colony 24600; Zerg_Expansion 2356; Zerg_Hydralisk_Den 13474; Zerg_Greater_Spire 0; Zerg_Expansion2 5176; Zerg_Lair 7294; Zerg_Ultralisk_Cavern 21942; Zerg_Spire 9102; Zerg_Building_Overlord 1292; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Standard; Zerg_Spawning_Pool 1594; Zerg_Extractor 1832; Zerg_Creep_Colony 8630; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 9628; Zerg_Spore_Colony 0; Zerg_Expansion 4138; Zerg_Hydralisk_Den 7598; Zerg_Greater_Spire 0; Zerg_Expansion2 7472; Zerg_Lair 6434; Zerg_Ultralisk_Cavern 0; Zerg_Spire 11096; Zerg_Building_Overlord 2316; Zerg_Defiler_Mound 0; 
Zerg_Hive 28386; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 1958; Zerg_Extractor 6590; Zerg_Creep_Colony 5144; Zerg_Evolution_Chamber 16332; Zerg_Queens_Nest 26926; Zerg_Sunken_Colony 5514; Zerg_Spore_Colony 0; Zerg_Expansion 3126; Zerg_Hydralisk_Den 15066; Zerg_Greater_Spire 0; Zerg_Expansion2 6396; Zerg_Lair 8500; Zerg_Ultralisk_Cavern 0; Zerg_Spire 10030; Zerg_Building_Overlord 1300; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 1612; Zerg_Extractor 1880; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 4804; Zerg_Hydralisk_Den 8424; Zerg_Greater_Spire 0; Zerg_Expansion2 7070; Zerg_Lair 6478; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8066; Zerg_Building_Overlord 2318; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2250; Zerg_Extractor 4678; Zerg_Creep_Colony 5536; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5984; Zerg_Spore_Colony 0; Zerg_Expansion 2972; Zerg_Hydralisk_Den 6726; Zerg_Greater_Spire 0; Zerg_Expansion2 4248; Zerg_Lair 6022; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7582; Zerg_Building_Overlord 1312; Zerg_Defiler_Mound 0; 
Zerg_Hive 23868; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2448; Zerg_Extractor 4862; Zerg_Creep_Colony 7306; Zerg_Evolution_Chamber 10278; Zerg_Queens_Nest 22608; Zerg_Sunken_Colony 7906; Zerg_Spore_Colony 0; Zerg_Expansion 3124; Zerg_Hydralisk_Den 6530; Zerg_Greater_Spire 0; Zerg_Expansion2 4110; Zerg_Lair 6260; Zerg_Ultralisk_Cavern 27022; Zerg_Spire 7782; Zerg_Building_Overlord 1344; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 1590; Zerg_Extractor 1864; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 4446; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 6688; Zerg_Lair 5478; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7006; Zerg_Building_Overlord 2316; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraRush; Zerg_Spawning_Pool 1562; Zerg_Extractor 1830; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 4248; Zerg_Hydralisk_Den 4886; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2278; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2454; Zerg_Extractor 5284; Zerg_Creep_Colony 8094; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 8486; Zerg_Spore_Colony 0; Zerg_Expansion 3348; Zerg_Hydralisk_Den 6680; Zerg_Greater_Spire 0; Zerg_Expansion2 4546; Zerg_Lair 9120; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1350; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1578; Zerg_Extractor 1856; Zerg_Creep_Colony 4628; Zerg_Evolution_Chamber 14172; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5040; Zerg_Spore_Colony 14848; Zerg_Expansion 4282; Zerg_Hydralisk_Den 8234; Zerg_Greater_Spire 0; Zerg_Expansion2 5842; Zerg_Lair 7180; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2292; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraRush; Zerg_Spawning_Pool 1598; Zerg_Extractor 1842; Zerg_Creep_Colony 6532; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6954; Zerg_Spore_Colony 0; Zerg_Expansion 4480; Zerg_Hydralisk_Den 5106; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2322; Zerg_Defiler_Mound 0; 
Zerg_Hive 22894; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1806; Zerg_Extractor 4768; Zerg_Creep_Colony 8378; Zerg_Evolution_Chamber 19428; Zerg_Queens_Nest 21524; Zerg_Sunken_Colony 9526; Zerg_Spore_Colony 0; Zerg_Expansion 2996; Zerg_Hydralisk_Den 5822; Zerg_Greater_Spire 0; Zerg_Expansion2 4374; Zerg_Lair 9548; Zerg_Ultralisk_Cavern 24894; Zerg_Spire 12310; Zerg_Building_Overlord 1288; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2040; Zerg_Extractor 5296; Zerg_Creep_Colony 6362; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6852; Zerg_Spore_Colony 0; Zerg_Expansion 2858; Zerg_Hydralisk_Den 6732; Zerg_Greater_Spire 0; Zerg_Expansion2 4170; Zerg_Lair 7050; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1296; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 1594; Zerg_Extractor 1856; Zerg_Creep_Colony 4038; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4480; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2318; Zerg_Defiler_Mound 0; 
Zerg_Hive 17248; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2908; Zerg_Extractor 5706; Zerg_Creep_Colony 9264; Zerg_Evolution_Chamber 10310; Zerg_Queens_Nest 15014; Zerg_Sunken_Colony 13236; Zerg_Spore_Colony 0; Zerg_Expansion 2484; Zerg_Hydralisk_Den 7798; Zerg_Greater_Spire 0; Zerg_Expansion2 5524; Zerg_Lair 7012; Zerg_Ultralisk_Cavern 19808; Zerg_Spire 9804; Zerg_Building_Overlord 1324; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraRush; Zerg_Spawning_Pool 1564; Zerg_Extractor 1804; Zerg_Creep_Colony 10880; Zerg_Evolution_Chamber 16032; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 11292; Zerg_Spore_Colony 17306; Zerg_Expansion 4234; Zerg_Hydralisk_Den 5166; Zerg_Greater_Spire 0; Zerg_Expansion2 9446; Zerg_Lair 8736; Zerg_Ultralisk_Cavern 0; Zerg_Spire 10274; Zerg_Building_Overlord 2270; Zerg_Defiler_Mound 0; 
Zerg_Hive 22066; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2982; Zerg_Extractor 6602; Zerg_Creep_Colony 7124; Zerg_Evolution_Chamber 6514; Zerg_Queens_Nest 20390; Zerg_Sunken_Colony 18606; Zerg_Spore_Colony 7590; Zerg_Expansion 2528; Zerg_Hydralisk_Den 9070; Zerg_Greater_Spire 30766; Zerg_Expansion2 4874; Zerg_Lair 8894; Zerg_Ultralisk_Cavern 24222; Zerg_Spire 11126; Zerg_Building_Overlord 1294; Zerg_Defiler_Mound 32170; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2214; Zerg_Extractor 3246; Zerg_Creep_Colony 7244; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7606; Zerg_Spore_Colony 0; Zerg_Expansion 3020; Zerg_Hydralisk_Den 7584; Zerg_Greater_Spire 0; Zerg_Expansion2 4784; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1288; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1772; Zerg_Extractor 5368; Zerg_Creep_Colony 6796; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7182; Zerg_Spore_Colony 0; Zerg_Expansion 3110; Zerg_Hydralisk_Den 6990; Zerg_Greater_Spire 0; Zerg_Expansion2 4498; Zerg_Lair 6824; Zerg_Ultralisk_Cavern 0; Zerg_Spire 10302; Zerg_Building_Overlord 1264; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1792; Zerg_Extractor 4646; Zerg_Creep_Colony 7438; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7952; Zerg_Spore_Colony 0; Zerg_Expansion 2992; Zerg_Hydralisk_Den 5770; Zerg_Greater_Spire 0; Zerg_Expansion2 4262; Zerg_Lair 6578; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8188; Zerg_Building_Overlord 1266; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraRush; Zerg_Spawning_Pool 1562; Zerg_Extractor 1828; Zerg_Creep_Colony 10676; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 11120; Zerg_Spore_Colony 0; Zerg_Expansion 4036; Zerg_Hydralisk_Den 5228; Zerg_Greater_Spire 0; Zerg_Expansion2 14740; Zerg_Lair 8790; Zerg_Ultralisk_Cavern 0; Zerg_Spire 10368; Zerg_Building_Overlord 2264; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraRush; Zerg_Spawning_Pool 1582; Zerg_Extractor 1858; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 4332; Zerg_Hydralisk_Den 4980; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2318; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraRush; Zerg_Spawning_Pool 1558; Zerg_Extractor 1846; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 4268; Zerg_Hydralisk_Den 5234; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2282; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1828; Zerg_Extractor 4986; Zerg_Creep_Colony 7146; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7626; Zerg_Spore_Colony 0; Zerg_Expansion 3098; Zerg_Hydralisk_Den 7092; Zerg_Greater_Spire 0; Zerg_Expansion2 4606; Zerg_Lair 6290; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7870; Zerg_Building_Overlord 1348; Zerg_Defiler_Mound 0; 
Zerg_Hive 17082; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1008; Zerg_Extractor 7326; Zerg_Creep_Colony 12928; Zerg_Evolution_Chamber 9424; Zerg_Queens_Nest 15036; Zerg_Sunken_Colony 13418; Zerg_Spore_Colony 19284; Zerg_Expansion 4092; Zerg_Hydralisk_Den 11708; Zerg_Greater_Spire 0; Zerg_Expansion2 6422; Zerg_Lair 10862; Zerg_Ultralisk_Cavern 19412; Zerg_Spire 15970; Zerg_Building_Overlord 2672; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1614; Zerg_Extractor 1858; Zerg_Creep_Colony 7922; Zerg_Evolution_Chamber 14196; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 8304; Zerg_Spore_Colony 0; Zerg_Expansion 4264; Zerg_Hydralisk_Den 8578; Zerg_Greater_Spire 0; Zerg_Expansion2 5892; Zerg_Lair 13860; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2290; Zerg_Defiler_Mound 0; 
Zerg_Hive 16642; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2968; Zerg_Extractor 4936; Zerg_Creep_Colony 5708; Zerg_Evolution_Chamber 12628; Zerg_Queens_Nest 15248; Zerg_Sunken_Colony 6134; Zerg_Spore_Colony 23802; Zerg_Expansion 2488; Zerg_Hydralisk_Den 11154; Zerg_Greater_Spire 0; Zerg_Expansion2 4126; Zerg_Lair 6452; Zerg_Ultralisk_Cavern 18592; Zerg_Spire 7978; Zerg_Building_Overlord 1374; Zerg_Defiler_Mound 0; 
Zerg_Hive 19680; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2428; Zerg_Extractor 4436; Zerg_Creep_Colony 5646; Zerg_Evolution_Chamber 13994; Zerg_Queens_Nest 18380; Zerg_Sunken_Colony 6078; Zerg_Spore_Colony 21016; Zerg_Expansion 3322; Zerg_Hydralisk_Den 7180; Zerg_Greater_Spire 0; Zerg_Expansion2 4250; Zerg_Lair 5998; Zerg_Ultralisk_Cavern 22348; Zerg_Spire 7536; Zerg_Building_Overlord 1330; Zerg_Defiler_Mound 28198; 
Zerg_Hive 20766; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3048; Zerg_Extractor 8894; Zerg_Creep_Colony 4632; Zerg_Evolution_Chamber 14110; Zerg_Queens_Nest 19286; Zerg_Sunken_Colony 5004; Zerg_Spore_Colony 0; Zerg_Expansion 2552; Zerg_Hydralisk_Den 16514; Zerg_Greater_Spire 0; Zerg_Expansion2 7786; Zerg_Lair 10218; Zerg_Ultralisk_Cavern 22908; Zerg_Spire 12130; Zerg_Building_Overlord 1342; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraRush; Zerg_Spawning_Pool 1612; Zerg_Extractor 1870; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 4398; Zerg_Hydralisk_Den 5082; Zerg_Greater_Spire 0; Zerg_Expansion2 10432; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2314; Zerg_Defiler_Mound 0; 
Zerg_Hive 19394; Zerg_Opening HydraRush; Zerg_Spawning_Pool 1636; Zerg_Extractor 1902; Zerg_Creep_Colony 11792; Zerg_Evolution_Chamber 20870; Zerg_Queens_Nest 18340; Zerg_Sunken_Colony 12254; Zerg_Spore_Colony 24568; Zerg_Expansion 4196; Zerg_Hydralisk_Den 4952; Zerg_Greater_Spire 21434; Zerg_Expansion2 9302; Zerg_Lair 9922; Zerg_Ultralisk_Cavern 23034; Zerg_Spire 11470; Zerg_Building_Overlord 2330; Zerg_Defiler_Mound 34962; 
Zerg_Hive 19684; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2032; Zerg_Extractor 3408; Zerg_Creep_Colony 8764; Zerg_Evolution_Chamber 16582; Zerg_Queens_Nest 18608; Zerg_Sunken_Colony 9126; Zerg_Spore_Colony 17832; Zerg_Expansion 3050; Zerg_Hydralisk_Den 6484; Zerg_Greater_Spire 0; Zerg_Expansion2 3378; Zerg_Lair 7650; Zerg_Ultralisk_Cavern 21674; Zerg_Spire 11706; Zerg_Building_Overlord 1304; Zerg_Defiler_Mound 21638; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2880; Zerg_Extractor 5398; Zerg_Creep_Colony 4716; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5340; Zerg_Spore_Colony 0; Zerg_Expansion 2472; Zerg_Hydralisk_Den 6608; Zerg_Greater_Spire 0; Zerg_Expansion2 4444; Zerg_Lair 7112; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1260; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 2902; Zerg_Extractor 5684; Zerg_Creep_Colony 4582; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4962; Zerg_Spore_Colony 0; Zerg_Expansion 2514; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1316; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2902; Zerg_Extractor 3962; Zerg_Creep_Colony 4140; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4526; Zerg_Spore_Colony 0; Zerg_Expansion 2432; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 4592; Zerg_Lair 5452; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7014; Zerg_Building_Overlord 1306; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1576; Zerg_Extractor 1898; Zerg_Creep_Colony 8054; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 8478; Zerg_Spore_Colony 0; Zerg_Expansion 3968; Zerg_Hydralisk_Den 6502; Zerg_Greater_Spire 0; Zerg_Expansion2 5234; Zerg_Lair 7010; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2102; Zerg_Defiler_Mound 0; 
Zerg_Hive 28030; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1826; Zerg_Extractor 3288; Zerg_Creep_Colony 4254; Zerg_Evolution_Chamber 17720; Zerg_Queens_Nest 26562; Zerg_Sunken_Colony 4720; Zerg_Spore_Colony 0; Zerg_Expansion 2950; Zerg_Hydralisk_Den 10178; Zerg_Greater_Spire 0; Zerg_Expansion2 3688; Zerg_Lair 7976; Zerg_Ultralisk_Cavern 34628; Zerg_Spire 13944; Zerg_Building_Overlord 1296; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2042; Zerg_Extractor 5104; Zerg_Creep_Colony 6222; Zerg_Evolution_Chamber 6796; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 7462; Zerg_Expansion 2998; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 4080; Zerg_Lair 7072; Zerg_Ultralisk_Cavern 0; Zerg_Spire 9202; Zerg_Building_Overlord 1294; Zerg_Defiler_Mound 0; 
Zerg_Hive 18268; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 1868; Zerg_Extractor 2416; Zerg_Creep_Colony 4236; Zerg_Evolution_Chamber 15526; Zerg_Queens_Nest 16338; Zerg_Sunken_Colony 4638; Zerg_Spore_Colony 0; Zerg_Expansion 3398; Zerg_Hydralisk_Den 8566; Zerg_Greater_Spire 0; Zerg_Expansion2 8208; Zerg_Lair 4844; Zerg_Ultralisk_Cavern 20638; Zerg_Spire 6442; Zerg_Building_Overlord 1310; Zerg_Defiler_Mound 0; 
