Protoss_Pylon2 127; Protoss_Pylon 54; Protoss_Opening ReaverDrop; Protoss_Assimilator 245; Protoss_Gateway 79; Protoss_Robotics_Support_Bay 525; Protoss_Expansion 636; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 460; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 102; Protoss_Forge 662; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 248; 
Protoss_Pylon2 174; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 167; Protoss_Gateway 159; Protoss_Robotics_Support_Bay 759; Protoss_Expansion 133; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 516; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 252; Protoss_Gateway2 275; Protoss_Forge 88; Protoss_Templar_Archives 334; Protoss_Photon_Cannon 187; Protoss_Cybernetics_Core 210; 
Protoss_Pylon2 200; Protoss_Pylon 48; Protoss_Opening FastExpand; Protoss_Assimilator 189; Protoss_Gateway 176; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 159; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 546; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 287; Protoss_Gateway2 315; Protoss_Forge 86; Protoss_Templar_Archives 363; Protoss_Photon_Cannon 115; Protoss_Cybernetics_Core 245; 
Protoss_Pylon2 132; Protoss_Pylon 57; Protoss_Opening FastExpand; Protoss_Assimilator 0; Protoss_Gateway 82; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 291; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 201; Protoss_Pylon 53; Protoss_Opening FastExpand; Protoss_Assimilator 188; Protoss_Gateway 178; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 136; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 505; Protoss_Fleet_Beacon 0; Protoss_Stargate 331; Protoss_Citadel_of_Adun 362; Protoss_Gateway2 465; Protoss_Forge 80; Protoss_Templar_Archives 481; Protoss_Photon_Cannon 147; Protoss_Cybernetics_Core 283; 
Protoss_Pylon2 143; Protoss_Pylon 47; Protoss_Opening Carrier; Protoss_Assimilator 91; Protoss_Gateway 76; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 166; Protoss_Citadel_of_Adun 197; Protoss_Gateway2 255; Protoss_Forge 383; Protoss_Templar_Archives 407; Protoss_Photon_Cannon 424; Protoss_Cybernetics_Core 120; 
Protoss_Pylon2 171; Protoss_Pylon 50; Protoss_Opening FastExpand; Protoss_Assimilator 181; Protoss_Gateway 150; Protoss_Robotics_Support_Bay 379; Protoss_Expansion 123; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 303; Protoss_Fleet_Beacon 0; Protoss_Stargate 269; Protoss_Citadel_of_Adun 421; Protoss_Gateway2 443; Protoss_Forge 82; Protoss_Templar_Archives 472; Protoss_Photon_Cannon 198; Protoss_Cybernetics_Core 227; 
Protoss_Pylon2 217; Protoss_Pylon 47; Protoss_Opening FastExpand; Protoss_Assimilator 211; Protoss_Gateway 171; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 156; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 642; Protoss_Fleet_Beacon 0; Protoss_Stargate 309; Protoss_Citadel_of_Adun 353; Protoss_Gateway2 391; Protoss_Forge 83; Protoss_Templar_Archives 436; Protoss_Photon_Cannon 119; Protoss_Cybernetics_Core 262; 
Protoss_Pylon2 169; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 175; Protoss_Gateway 143; Protoss_Robotics_Support_Bay 369; Protoss_Expansion 124; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 311; Protoss_Fleet_Beacon 0; Protoss_Stargate 279; Protoss_Citadel_of_Adun 480; Protoss_Gateway2 510; Protoss_Forge 78; Protoss_Templar_Archives 529; Protoss_Photon_Cannon 190; Protoss_Cybernetics_Core 236; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 207; Protoss_Pylon 51; Protoss_Opening FastExpand; Protoss_Assimilator 195; Protoss_Gateway 183; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 163; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 326; Protoss_Fleet_Beacon 0; Protoss_Stargate 275; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 81; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 130; Protoss_Cybernetics_Core 233; 
Protoss_Pylon2 187; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 170; Protoss_Gateway 159; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 137; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 499; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 266; Protoss_Gateway2 297; Protoss_Forge 81; Protoss_Templar_Archives 375; Protoss_Photon_Cannon 179; Protoss_Cybernetics_Core 217; 
Protoss_Pylon2 195; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 184; Protoss_Gateway 164; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 146; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 493; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 300; Protoss_Gateway2 326; Protoss_Forge 79; Protoss_Templar_Archives 393; Protoss_Photon_Cannon 134; Protoss_Cybernetics_Core 253; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 191; Protoss_Pylon 48; Protoss_Opening FastExpand; Protoss_Assimilator 168; Protoss_Gateway 153; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 131; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 462; Protoss_Fleet_Beacon 0; Protoss_Stargate 265; Protoss_Citadel_of_Adun 285; Protoss_Gateway2 341; Protoss_Forge 80; Protoss_Templar_Archives 380; Protoss_Photon_Cannon 178; Protoss_Cybernetics_Core 221; 
Protoss_Pylon2 125; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 210; Protoss_Gateway 83; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 187; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 139; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 200; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 205; Protoss_Pylon 53; Protoss_Opening FastExpand; Protoss_Assimilator 193; Protoss_Gateway 171; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 152; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 513; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 279; Protoss_Gateway2 314; Protoss_Forge 85; Protoss_Templar_Archives 365; Protoss_Photon_Cannon 116; Protoss_Cybernetics_Core 235; 
Protoss_Pylon2 0; Protoss_Pylon 50; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 78; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 170; Protoss_Pylon 51; Protoss_Opening FastExpand; Protoss_Assimilator 192; Protoss_Gateway 155; Protoss_Robotics_Support_Bay 364; Protoss_Expansion 134; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 303; Protoss_Fleet_Beacon 0; Protoss_Stargate 311; Protoss_Citadel_of_Adun 461; Protoss_Gateway2 454; Protoss_Forge 80; Protoss_Templar_Archives 517; Protoss_Photon_Cannon 181; Protoss_Cybernetics_Core 222; 
Protoss_Pylon2 189; Protoss_Pylon 57; Protoss_Opening FastExpand; Protoss_Assimilator 166; Protoss_Gateway 155; Protoss_Robotics_Support_Bay 344; Protoss_Expansion 137; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 265; Protoss_Fleet_Beacon 0; Protoss_Stargate 287; Protoss_Citadel_of_Adun 411; Protoss_Gateway2 439; Protoss_Forge 87; Protoss_Templar_Archives 459; Protoss_Photon_Cannon 181; Protoss_Cybernetics_Core 221; 
Protoss_Pylon2 201; Protoss_Pylon 53; Protoss_Opening FastExpand; Protoss_Assimilator 190; Protoss_Gateway 178; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 166; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 461; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 280; Protoss_Gateway2 295; Protoss_Forge 87; Protoss_Templar_Archives 365; Protoss_Photon_Cannon 120; Protoss_Cybernetics_Core 230; 
Protoss_Pylon2 161; Protoss_Pylon 51; Protoss_Opening FastExpand; Protoss_Assimilator 207; Protoss_Gateway 138; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 118; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 155; Protoss_Forge 80; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 232; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 230; Protoss_Pylon 52; Protoss_Opening FastExpand; Protoss_Assimilator 237; Protoss_Gateway 181; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 165; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 613; Protoss_Fleet_Beacon 0; Protoss_Stargate 334; Protoss_Citadel_of_Adun 372; Protoss_Gateway2 394; Protoss_Forge 85; Protoss_Templar_Archives 414; Protoss_Photon_Cannon 115; Protoss_Cybernetics_Core 272; 
Protoss_Pylon2 174; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 197; Protoss_Gateway 166; Protoss_Robotics_Support_Bay 629; Protoss_Expansion 126; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 444; Protoss_Fleet_Beacon 0; Protoss_Stargate 269; Protoss_Citadel_of_Adun 313; Protoss_Gateway2 382; Protoss_Forge 87; Protoss_Templar_Archives 367; Protoss_Photon_Cannon 187; Protoss_Cybernetics_Core 226; 
Protoss_Pylon2 0; Protoss_Pylon 48; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 212; Protoss_Pylon 52; Protoss_Opening FastExpand; Protoss_Assimilator 229; Protoss_Gateway 176; Protoss_Robotics_Support_Bay 1136; Protoss_Expansion 134; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 477; Protoss_Fleet_Beacon 0; Protoss_Stargate 1409; Protoss_Citadel_of_Adun 332; Protoss_Gateway2 334; Protoss_Forge 106; Protoss_Templar_Archives 390; Protoss_Photon_Cannon 144; Protoss_Cybernetics_Core 286; 
Protoss_Pylon2 215; Protoss_Pylon 52; Protoss_Opening FastExpand; Protoss_Assimilator 174; Protoss_Gateway 144; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 126; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 467; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 301; Protoss_Gateway2 320; Protoss_Forge 166; Protoss_Templar_Archives 371; Protoss_Photon_Cannon 196; Protoss_Cybernetics_Core 256; 
Protoss_Pylon2 0; Protoss_Pylon 53; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 86; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 116; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 0; Protoss_Pylon 55; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 0; Protoss_Pylon 54; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 84; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 203; Protoss_Pylon 50; Protoss_Opening FastExpand; Protoss_Assimilator 223; Protoss_Gateway 176; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 159; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 493; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 319; Protoss_Gateway2 340; Protoss_Forge 99; Protoss_Templar_Archives 394; Protoss_Photon_Cannon 128; Protoss_Cybernetics_Core 273; 
Protoss_Pylon2 0; Protoss_Pylon 52; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 97; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 149; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 220; Protoss_Pylon 55; Protoss_Opening FastExpand; Protoss_Assimilator 238; Protoss_Gateway 203; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 171; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 728; Protoss_Fleet_Beacon 0; Protoss_Stargate 387; Protoss_Citadel_of_Adun 402; Protoss_Gateway2 438; Protoss_Forge 94; Protoss_Templar_Archives 474; Protoss_Photon_Cannon 129; Protoss_Cybernetics_Core 306; 
Protoss_Pylon2 171; Protoss_Pylon 51; Protoss_Opening FastExpand; Protoss_Assimilator 182; Protoss_Gateway 152; Protoss_Robotics_Support_Bay 385; Protoss_Expansion 127; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 317; Protoss_Fleet_Beacon 0; Protoss_Stargate 303; Protoss_Citadel_of_Adun 474; Protoss_Gateway2 482; Protoss_Forge 93; Protoss_Templar_Archives 562; Protoss_Photon_Cannon 196; Protoss_Cybernetics_Core 250; 
Protoss_Pylon2 179; Protoss_Pylon 52; Protoss_Opening FastExpand; Protoss_Assimilator 171; Protoss_Gateway 138; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 128; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 500; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 306; Protoss_Gateway2 308; Protoss_Forge 83; Protoss_Templar_Archives 348; Protoss_Photon_Cannon 194; Protoss_Cybernetics_Core 256; 
Protoss_Pylon2 0; Protoss_Pylon 53; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 95; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 125; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 0; Protoss_Pylon 55; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 98; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 130; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 192; Protoss_Pylon 55; Protoss_Opening FastExpand; Protoss_Assimilator 237; Protoss_Gateway 176; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 163; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 320; Protoss_Gateway2 330; Protoss_Forge 96; Protoss_Templar_Archives 373; Protoss_Photon_Cannon 139; Protoss_Cybernetics_Core 276; 
Protoss_Pylon2 0; Protoss_Pylon 56; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 97; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 131; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 193; Protoss_Pylon 55; Protoss_Opening FastExpand; Protoss_Assimilator 227; Protoss_Gateway 92; Protoss_Robotics_Support_Bay 849; Protoss_Expansion 147; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 481; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 300; Protoss_Gateway2 166; Protoss_Forge 91; Protoss_Templar_Archives 378; Protoss_Photon_Cannon 123; Protoss_Cybernetics_Core 252; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 184; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 216; Protoss_Gateway 157; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 147; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 474; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 322; Protoss_Gateway2 311; Protoss_Forge 81; Protoss_Templar_Archives 377; Protoss_Photon_Cannon 117; Protoss_Cybernetics_Core 243; 
Protoss_Pylon2 193; Protoss_Pylon 51; Protoss_Opening FastExpand; Protoss_Assimilator 186; Protoss_Gateway 174; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 159; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 315; Protoss_Citadel_of_Adun 449; Protoss_Gateway2 514; Protoss_Forge 81; Protoss_Templar_Archives 503; Protoss_Photon_Cannon 121; Protoss_Cybernetics_Core 248; 
Protoss_Pylon2 132; Protoss_Pylon 48; Protoss_Opening Carrier; Protoss_Assimilator 109; Protoss_Gateway 81; Protoss_Robotics_Support_Bay 1609; Protoss_Expansion 718; Protoss_Arbiter_Tribunal 1570; Protoss_Robotics_Facility 593; Protoss_Fleet_Beacon 1418; Protoss_Stargate 207; Protoss_Citadel_of_Adun 293; Protoss_Gateway2 235; Protoss_Forge 310; Protoss_Templar_Archives 436; Protoss_Photon_Cannon 352; Protoss_Cybernetics_Core 156; 
Protoss_Pylon2 220; Protoss_Pylon 53; Protoss_Opening FastExpand; Protoss_Assimilator 210; Protoss_Gateway 177; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 164; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 298; Protoss_Gateway2 335; Protoss_Forge 90; Protoss_Templar_Archives 366; Protoss_Photon_Cannon 119; Protoss_Cybernetics_Core 254; 
Protoss_Pylon2 118; Protoss_Pylon 52; Protoss_Opening FastExpand; Protoss_Assimilator 200; Protoss_Gateway 194; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 173; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 281; Protoss_Gateway2 311; Protoss_Forge 82; Protoss_Templar_Archives 356; Protoss_Photon_Cannon 125; Protoss_Cybernetics_Core 237; 
Protoss_Pylon2 201; Protoss_Pylon 51; Protoss_Opening FastExpand; Protoss_Assimilator 192; Protoss_Gateway 176; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 162; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 277; Protoss_Gateway2 309; Protoss_Forge 88; Protoss_Templar_Archives 353; Protoss_Photon_Cannon 120; Protoss_Cybernetics_Core 229; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 0; Protoss_Pylon 49; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 82; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 118; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 0; Protoss_Pylon 48; Protoss_Opening Unknown; Protoss_Assimilator 102; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
