Zerg_Hive 1074; Zerg_Opening unknown; Zerg_Spawning_Pool 125; Zerg_Extractor 263; Zerg_Creep_Colony 180; Zerg_Evolution_Chamber 526; Zerg_Queens_Nest 872; Zerg_Sunken_Colony 221; Zerg_Spore_Colony 0; Zerg_Expansion 99; Zerg_Hydralisk_Den 308; Zerg_Greater_Spire 0; Zerg_Expansion2 251; Zerg_Lair 597; Zerg_Ultralisk_Cavern 0; Zerg_Spire 662; Zerg_Building_Overlord 50; Zerg_Defiler_Mound 0; 
Zerg_Hive 703; Zerg_Opening lurkers; Zerg_Spawning_Pool 175; Zerg_Extractor 208; Zerg_Creep_Colony 275; Zerg_Evolution_Chamber 269; Zerg_Queens_Nest 585; Zerg_Sunken_Colony 304; Zerg_Spore_Colony 0; Zerg_Expansion 109; Zerg_Hydralisk_Den 341; Zerg_Greater_Spire 0; Zerg_Expansion2 157; Zerg_Lair 290; Zerg_Ultralisk_Cavern 801; Zerg_Spire 452; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 821; 
Zerg_Hive 777; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 65; Zerg_Extractor 76; Zerg_Creep_Colony 348; Zerg_Evolution_Chamber 345; Zerg_Queens_Nest 734; Zerg_Sunken_Colony 1058; Zerg_Spore_Colony 374; Zerg_Expansion 160; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 856; Zerg_Expansion2 440; Zerg_Lair 227; Zerg_Ultralisk_Cavern 0; Zerg_Spire 299; Zerg_Building_Overlord 90; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 66; Zerg_Extractor 91; Zerg_Creep_Colony 218; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 233; Zerg_Spore_Colony 0; Zerg_Expansion 140; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 83; Zerg_Defiler_Mound 0; 
Zerg_Hive 938; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 66; Zerg_Extractor 78; Zerg_Creep_Colony 846; Zerg_Evolution_Chamber 845; Zerg_Queens_Nest 871; Zerg_Sunken_Colony 930; Zerg_Spore_Colony 873; Zerg_Expansion 138; Zerg_Hydralisk_Den 635; Zerg_Greater_Spire 1044; Zerg_Expansion2 579; Zerg_Lair 281; Zerg_Ultralisk_Cavern 0; Zerg_Spire 344; Zerg_Building_Overlord 90; Zerg_Defiler_Mound 1036; 
Zerg_Hive 807; Zerg_Opening speedlings; Zerg_Spawning_Pool 66; Zerg_Extractor 75; Zerg_Creep_Colony 173; Zerg_Evolution_Chamber 699; Zerg_Queens_Nest 751; Zerg_Sunken_Colony 188; Zerg_Spore_Colony 0; Zerg_Expansion 403; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 1011; Zerg_Expansion2 678; Zerg_Lair 233; Zerg_Ultralisk_Cavern 0; Zerg_Spire 304; Zerg_Building_Overlord 87; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 68; Zerg_Extractor 81; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 183; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 243; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 94; Zerg_Defiler_Mound 0; 
Zerg_Hive 616; Zerg_Opening speedlings; Zerg_Spawning_Pool 66; Zerg_Extractor 77; Zerg_Creep_Colony 526; Zerg_Evolution_Chamber 410; Zerg_Queens_Nest 551; Zerg_Sunken_Colony 564; Zerg_Spore_Colony 0; Zerg_Expansion 190; Zerg_Hydralisk_Den 213; Zerg_Greater_Spire 692; Zerg_Expansion2 267; Zerg_Lair 484; Zerg_Ultralisk_Cavern 0; Zerg_Spire 578; Zerg_Building_Overlord 87; Zerg_Defiler_Mound 0; 
Zerg_Hive 512; Zerg_Opening speedlings; Zerg_Spawning_Pool 122; Zerg_Extractor 276; Zerg_Creep_Colony 289; Zerg_Evolution_Chamber 389; Zerg_Queens_Nest 463; Zerg_Sunken_Colony 306; Zerg_Spore_Colony 419; Zerg_Expansion 103; Zerg_Hydralisk_Den 353; Zerg_Greater_Spire 0; Zerg_Expansion2 169; Zerg_Lair 361; Zerg_Ultralisk_Cavern 750; Zerg_Spire 693; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 76; Zerg_Extractor 80; Zerg_Creep_Colony 584; Zerg_Evolution_Chamber 579; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 624; Zerg_Spore_Colony 0; Zerg_Expansion 174; Zerg_Hydralisk_Den 239; Zerg_Greater_Spire 0; Zerg_Expansion2 406; Zerg_Lair 358; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 76; Zerg_Extractor 83; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 170; Zerg_Hydralisk_Den 286; Zerg_Greater_Spire 0; Zerg_Expansion2 203; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 99; Zerg_Extractor 0; Zerg_Creep_Colony 219; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 133; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 62; Zerg_Defiler_Mound 0; 
Zerg_Hive 741; Zerg_Opening mutas; Zerg_Spawning_Pool 76; Zerg_Extractor 166; Zerg_Creep_Colony 355; Zerg_Evolution_Chamber 649; Zerg_Queens_Nest 690; Zerg_Sunken_Colony 374; Zerg_Spore_Colony 759; Zerg_Expansion 161; Zerg_Hydralisk_Den 484; Zerg_Greater_Spire 0; Zerg_Expansion2 194; Zerg_Lair 234; Zerg_Ultralisk_Cavern 919; Zerg_Spire 299; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 823; 
Zerg_Hive 839; Zerg_Opening speedlings; Zerg_Spawning_Pool 76; Zerg_Extractor 82; Zerg_Creep_Colony 410; Zerg_Evolution_Chamber 392; Zerg_Queens_Nest 778; Zerg_Sunken_Colony 480; Zerg_Spore_Colony 428; Zerg_Expansion 172; Zerg_Hydralisk_Den 499; Zerg_Greater_Spire 0; Zerg_Expansion2 274; Zerg_Lair 472; Zerg_Ultralisk_Cavern 0; Zerg_Spire 749; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 749; Zerg_Opening speedlings; Zerg_Spawning_Pool 78; Zerg_Extractor 83; Zerg_Creep_Colony 468; Zerg_Evolution_Chamber 523; Zerg_Queens_Nest 705; Zerg_Sunken_Colony 483; Zerg_Spore_Colony 595; Zerg_Expansion 176; Zerg_Hydralisk_Den 475; Zerg_Greater_Spire 0; Zerg_Expansion2 237; Zerg_Lair 269; Zerg_Ultralisk_Cavern 0; Zerg_Spire 348; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 0; 
Zerg_Hive 927; Zerg_Opening speedlings; Zerg_Spawning_Pool 83; Zerg_Extractor 92; Zerg_Creep_Colony 291; Zerg_Evolution_Chamber 285; Zerg_Queens_Nest 884; Zerg_Sunken_Colony 385; Zerg_Spore_Colony 319; Zerg_Expansion 187; Zerg_Hydralisk_Den 405; Zerg_Greater_Spire 0; Zerg_Expansion2 236; Zerg_Lair 379; Zerg_Ultralisk_Cavern 0; Zerg_Spire 822; Zerg_Building_Overlord 59; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 122; Zerg_Extractor 136; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 102; Zerg_Hydralisk_Den 261; Zerg_Greater_Spire 0; Zerg_Expansion2 177; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 762; Zerg_Opening speedlings; Zerg_Spawning_Pool 76; Zerg_Extractor 80; Zerg_Creep_Colony 706; Zerg_Evolution_Chamber 544; Zerg_Queens_Nest 715; Zerg_Sunken_Colony 953; Zerg_Spore_Colony 735; Zerg_Expansion 167; Zerg_Hydralisk_Den 285; Zerg_Greater_Spire 0; Zerg_Expansion2 225; Zerg_Lair 354; Zerg_Ultralisk_Cavern 1053; Zerg_Spire 422; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening mutas; Zerg_Spawning_Pool 95; Zerg_Extractor 101; Zerg_Creep_Colony 267; Zerg_Evolution_Chamber 248; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 286; Zerg_Expansion 150; Zerg_Hydralisk_Den 325; Zerg_Greater_Spire 0; Zerg_Expansion2 224; Zerg_Lair 373; Zerg_Ultralisk_Cavern 0; Zerg_Spire 439; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 125; Zerg_Extractor 156; Zerg_Creep_Colony 170; Zerg_Evolution_Chamber 478; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 187; Zerg_Spore_Colony 507; Zerg_Expansion 106; Zerg_Hydralisk_Den 493; Zerg_Greater_Spire 0; Zerg_Expansion2 415; Zerg_Lair 360; Zerg_Ultralisk_Cavern 0; Zerg_Spire 429; Zerg_Building_Overlord 60; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 85; Zerg_Extractor 100; Zerg_Creep_Colony 304; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 322; Zerg_Spore_Colony 0; Zerg_Expansion 181; Zerg_Hydralisk_Den 340; Zerg_Greater_Spire 0; Zerg_Expansion2 234; Zerg_Lair 285; Zerg_Ultralisk_Cavern 0; Zerg_Spire 352; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 76; Zerg_Extractor 97; Zerg_Creep_Colony 276; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 296; Zerg_Spore_Colony 0; Zerg_Expansion 163; Zerg_Hydralisk_Den 254; Zerg_Greater_Spire 0; Zerg_Expansion2 177; Zerg_Lair 217; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 66; Zerg_Extractor 86; Zerg_Creep_Colony 262; Zerg_Evolution_Chamber 876; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 278; Zerg_Spore_Colony 0; Zerg_Expansion 133; Zerg_Hydralisk_Den 200; Zerg_Greater_Spire 0; Zerg_Expansion2 786; Zerg_Lair 378; Zerg_Ultralisk_Cavern 0; Zerg_Spire 443; Zerg_Building_Overlord 80; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 780; Zerg_Opening speedlings; Zerg_Spawning_Pool 128; Zerg_Extractor 223; Zerg_Creep_Colony 320; Zerg_Evolution_Chamber 559; Zerg_Queens_Nest 736; Zerg_Sunken_Colony 388; Zerg_Spore_Colony 743; Zerg_Expansion 110; Zerg_Hydralisk_Den 315; Zerg_Greater_Spire 895; Zerg_Expansion2 189; Zerg_Lair 281; Zerg_Ultralisk_Cavern 1063; Zerg_Spire 469; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 912; 
Zerg_Hive 606; Zerg_Opening speedlings; Zerg_Spawning_Pool 68; Zerg_Extractor 80; Zerg_Creep_Colony 364; Zerg_Evolution_Chamber 520; Zerg_Queens_Nest 549; Zerg_Sunken_Colony 381; Zerg_Spore_Colony 550; Zerg_Expansion 185; Zerg_Hydralisk_Den 341; Zerg_Greater_Spire 727; Zerg_Expansion2 244; Zerg_Lair 299; Zerg_Ultralisk_Cavern 0; Zerg_Spire 408; Zerg_Building_Overlord 90; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 123; Zerg_Extractor 209; Zerg_Creep_Colony 407; Zerg_Evolution_Chamber 394; Zerg_Queens_Nest 530; Zerg_Sunken_Colony 423; Zerg_Spore_Colony 0; Zerg_Expansion 104; Zerg_Hydralisk_Den 274; Zerg_Greater_Spire 0; Zerg_Expansion2 166; Zerg_Lair 293; Zerg_Ultralisk_Cavern 0; Zerg_Spire 382; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 0; 
Zerg_Hive 896; Zerg_Opening speedlings; Zerg_Spawning_Pool 78; Zerg_Extractor 104; Zerg_Creep_Colony 440; Zerg_Evolution_Chamber 719; Zerg_Queens_Nest 793; Zerg_Sunken_Colony 457; Zerg_Spore_Colony 0; Zerg_Expansion 194; Zerg_Hydralisk_Den 373; Zerg_Greater_Spire 0; Zerg_Expansion2 261; Zerg_Lair 339; Zerg_Ultralisk_Cavern 0; Zerg_Spire 406; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 88; Zerg_Extractor 199; Zerg_Creep_Colony 384; Zerg_Evolution_Chamber 288; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 411; Zerg_Spore_Colony 0; Zerg_Expansion 135; Zerg_Hydralisk_Den 371; Zerg_Greater_Spire 0; Zerg_Expansion2 181; Zerg_Lair 329; Zerg_Ultralisk_Cavern 0; Zerg_Spire 449; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 843; Zerg_Opening speedlings; Zerg_Spawning_Pool 76; Zerg_Extractor 137; Zerg_Creep_Colony 303; Zerg_Evolution_Chamber 396; Zerg_Queens_Nest 793; Zerg_Sunken_Colony 319; Zerg_Spore_Colony 568; Zerg_Expansion 142; Zerg_Hydralisk_Den 412; Zerg_Greater_Spire 0; Zerg_Expansion2 240; Zerg_Lair 372; Zerg_Ultralisk_Cavern 1045; Zerg_Spire 447; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 718; Zerg_Opening mutas; Zerg_Spawning_Pool 96; Zerg_Extractor 212; Zerg_Creep_Colony 421; Zerg_Evolution_Chamber 602; Zerg_Queens_Nest 674; Zerg_Sunken_Colony 441; Zerg_Spore_Colony 796; Zerg_Expansion 136; Zerg_Hydralisk_Den 276; Zerg_Greater_Spire 883; Zerg_Expansion2 201; Zerg_Lair 350; Zerg_Ultralisk_Cavern 955; Zerg_Spire 419; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 827; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 79; Zerg_Extractor 247; Zerg_Creep_Colony 335; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 352; Zerg_Spore_Colony 0; Zerg_Expansion 143; Zerg_Hydralisk_Den 331; Zerg_Greater_Spire 0; Zerg_Expansion2 199; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening mutas; Zerg_Spawning_Pool 124; Zerg_Extractor 229; Zerg_Creep_Colony 157; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 177; Zerg_Spore_Colony 0; Zerg_Expansion 106; Zerg_Hydralisk_Den 471; Zerg_Greater_Spire 0; Zerg_Expansion2 265; Zerg_Lair 304; Zerg_Ultralisk_Cavern 0; Zerg_Spire 391; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 585; Zerg_Opening mutas; Zerg_Spawning_Pool 156; Zerg_Extractor 198; Zerg_Creep_Colony 355; Zerg_Evolution_Chamber 445; Zerg_Queens_Nest 489; Zerg_Sunken_Colony 372; Zerg_Spore_Colony 0; Zerg_Expansion 107; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 116; Zerg_Lair 252; Zerg_Ultralisk_Cavern 0; Zerg_Spire 317; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 75; Zerg_Extractor 197; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 526; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 133; Zerg_Hydralisk_Den 336; Zerg_Greater_Spire 0; Zerg_Expansion2 179; Zerg_Lair 277; Zerg_Ultralisk_Cavern 0; Zerg_Spire 490; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 130; Zerg_Extractor 141; Zerg_Creep_Colony 243; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 107; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 188; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 943; Zerg_Opening speedlings; Zerg_Spawning_Pool 91; Zerg_Extractor 104; Zerg_Creep_Colony 478; Zerg_Evolution_Chamber 586; Zerg_Queens_Nest 741; Zerg_Sunken_Colony 497; Zerg_Spore_Colony 0; Zerg_Expansion 129; Zerg_Hydralisk_Den 394; Zerg_Greater_Spire 0; Zerg_Expansion2 206; Zerg_Lair 333; Zerg_Ultralisk_Cavern 0; Zerg_Spire 421; Zerg_Building_Overlord 53; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 123; Zerg_Extractor 179; Zerg_Creep_Colony 324; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 346; Zerg_Spore_Colony 0; Zerg_Expansion 107; Zerg_Hydralisk_Den 250; Zerg_Greater_Spire 0; Zerg_Expansion2 214; Zerg_Lair 239; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 131; Zerg_Extractor 221; Zerg_Creep_Colony 533; Zerg_Evolution_Chamber 450; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 110; Zerg_Hydralisk_Den 334; Zerg_Greater_Spire 0; Zerg_Expansion2 241; Zerg_Lair 295; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 67; Zerg_Extractor 77; Zerg_Creep_Colony 669; Zerg_Evolution_Chamber 599; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 689; Zerg_Spore_Colony 0; Zerg_Expansion 177; Zerg_Hydralisk_Den 336; Zerg_Greater_Spire 0; Zerg_Expansion2 297; Zerg_Lair 566; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 89; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening mutas; Zerg_Spawning_Pool 126; Zerg_Extractor 147; Zerg_Creep_Colony 223; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 249; Zerg_Spore_Colony 0; Zerg_Expansion 114; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 175; Zerg_Lair 241; Zerg_Ultralisk_Cavern 0; Zerg_Spire 315; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 82; Zerg_Extractor 257; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 141; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 185; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 0; 
Zerg_Hive 711; Zerg_Opening hydras; Zerg_Spawning_Pool 123; Zerg_Extractor 235; Zerg_Creep_Colony 391; Zerg_Evolution_Chamber 275; Zerg_Queens_Nest 661; Zerg_Sunken_Colony 411; Zerg_Spore_Colony 0; Zerg_Expansion 106; Zerg_Hydralisk_Den 399; Zerg_Greater_Spire 0; Zerg_Expansion2 164; Zerg_Lair 338; Zerg_Ultralisk_Cavern 870; Zerg_Spire 476; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening hydras; Zerg_Spawning_Pool 80; Zerg_Extractor 240; Zerg_Creep_Colony 320; Zerg_Evolution_Chamber 337; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 131; Zerg_Hydralisk_Den 302; Zerg_Greater_Spire 0; Zerg_Expansion2 184; Zerg_Lair 396; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 64; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 119; Zerg_Extractor 283; Zerg_Creep_Colony 302; Zerg_Evolution_Chamber 346; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 319; Zerg_Spore_Colony 430; Zerg_Expansion 101; Zerg_Hydralisk_Den 357; Zerg_Greater_Spire 0; Zerg_Expansion2 167; Zerg_Lair 340; Zerg_Ultralisk_Cavern 0; Zerg_Spire 425; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 125; Zerg_Extractor 0; Zerg_Creep_Colony 187; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 205; Zerg_Spore_Colony 0; Zerg_Expansion 109; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 99; Zerg_Extractor 231; Zerg_Creep_Colony 270; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 287; Zerg_Spore_Colony 0; Zerg_Expansion 164; Zerg_Hydralisk_Den 294; Zerg_Greater_Spire 0; Zerg_Expansion2 206; Zerg_Lair 629; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 61; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 117; Zerg_Extractor 190; Zerg_Creep_Colony 252; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 270; Zerg_Spore_Colony 0; Zerg_Expansion 101; Zerg_Hydralisk_Den 304; Zerg_Greater_Spire 0; Zerg_Expansion2 201; Zerg_Lair 288; Zerg_Ultralisk_Cavern 0; Zerg_Spire 784; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
